                Time     Total_Variation            L2_Error            L1_Error
          1.76250000          3.57439821          0.14099965          0.08201220
          1.77500000          3.56408974          0.15159891          0.08619616
          1.78750000          3.57392291          0.14143079          0.08248002
          1.80000000          3.56983215          0.15201356          0.08670619
          1.81250000          3.57628078          0.14185637          0.08301537
          1.82500000          3.57579131          0.15242270          0.08722101
          1.83750000          3.58107943          0.14227644          0.08352173
          1.85000000          3.58012603          0.15282648          0.08771490
          1.86250000          3.58830824          0.14269107          0.08399212
          1.87500000          3.58167860          0.15322508          0.08816218
          1.88750000          3.59284473          0.14310035          0.08452141
          1.90000000          3.58046907          0.15361871          0.08856272
          1.91250000          3.59470801          0.14350440          0.08504789
          1.92500000          3.57653382          0.15400760          0.08892491
          1.93750000          3.59647407          0.14390340          0.08567192
          1.95000000          3.57116722          0.15439201          0.08926918
          1.96250000          3.59785924          0.14429753          0.08630171
          1.97500000          3.57581524          0.15477223          0.08958250
          1.98750000          3.60381449          0.14468701          0.08689084
          2.00000000          3.58678411          0.15514853          0.08985412
          2.01250000          3.60928010          0.14507209          0.08743907
          2.02500000          3.59526777          0.15552121          0.09011462
          2.03750000          3.61237195          0.14545302          0.08794632
          2.05000000          3.60156071          0.15589055          0.09040638
          2.06250000          3.61479097          0.14583009          0.08843121
          2.07500000          3.60862789          0.15625684          0.09079156
          2.08750000          3.61481912          0.14620358          0.08889336
          2.10000000          3.61411822          0.15662034          0.09124572
          2.11250000          3.61288780          0.14657378          0.08931643
          2.12500000          3.61747578          0.15698129          0.09175934
          2.13750000          3.61354210          0.14694096          0.08970059
          2.15000000          3.61969861          0.15733989          0.09228446
          2.16250000          3.61721418          0.14730540          0.09004612
          2.17500000          3.62043216          0.15769634          0.09277775
          2.18750000          3.62225843          0.14766735          0.09038317
          2.20000000          3.61897968          0.15805078          0.09326700
          2.21250000          3.62702972          0.14802703          0.09078109
          2.22500000          3.61912280          0.15840331          0.09372185
          2.23750000          3.63024606          0.14838464          0.09117456
          2.25000000          3.62139051          0.15875402          0.09414221
          2.26250000          3.63289601          0.14874037          0.09153416
          2.27500000          3.62388775          0.15910293          0.09452808
          2.28750000          3.63367104          0.14909432          0.09185999
          2.30000000          3.62693188          0.15945004          0.09487956
          2.31250000          3.63259376          0.14944662          0.09216586
          2.32500000          3.63014945          0.15979530          0.09519681
          2.33750000          3.62980362          0.14979731          0.09254223
          2.35000000          3.63832580          0.16013864          0.09549677
          2.36250000          3.62532029          0.16252187          0.09680830
          2.37500000          3.64730996          0.16047996          0.09597840
          2.38750000          3.61894625          0.16284816          0.09726958
          2.40000000          3.65454151          0.16081911          0.09645794
          2.41250000          3.61648300          0.17463597          0.10163344
          2.42500000          3.66003186          0.16115594          0.09690565
          2.43750000          3.61638922          0.17493998          0.10209381
          2.45000000          3.66379861          0.16149027          0.09733183
          2.46250000          3.61846418          0.17524088          0.10252179
          2.47500000          3.66657010          0.16182191          0.09775093
          2.48750000          3.62326319          0.17553848          0.10291745
          2.50000000          3.66828104          0.16215068          0.09813916
          2.51250000          3.63101531          0.17583261          0.10332912
          2.52500000          3.66848346          0.16247635          0.09849647
          2.53750000          3.63770795          0.17612309          0.10374647
          2.55000000          3.66720521          0.16279873          0.09882288
          2.56250000          3.64864026          0.17640977          0.10419649
          2.57500000          3.66447717          0.16311762          0.09924308
          2.58750000          3.65812200          0.17669252          0.10461717
          2.60000000          3.66269576          0.16343283          0.09963375
          2.61250000          3.66616325          0.17697123          0.10503348
          2.62500000          3.66466539          0.16374419          0.09999440
          2.63750000          3.67277761          0.17724584          0.10543025
          2.65000000          3.66536241          0.16405154          0.10033409
          2.66250000          3.67798194          0.17751627          0.10579817
          2.67500000          3.66479673          0.16435474          0.10069183
          2.68750000          3.68179609          0.17778252          0.10613715
          2.70000000          3.66298084          0.16465367          0.10102124
          2.71250000          3.68424265          0.17804459          0.10644720
          2.72500000          3.65992962          0.16494825          0.10140965
          2.73750000          3.68534669          0.17830251          0.10672839
          2.75000000          3.65607510          0.16523840          0.10190825
          2.76250000          3.68652606          0.17855636          0.10698084
          2.77500000          3.65935875          0.16552410          0.10239796
          2.78750000          3.69203231          0.17880623          0.10720475
          2.80000000          3.66460304          0.16580534          0.10287592
          2.81250000          3.69648555          0.17905223          0.10750917
          2.82500000          3.66862515          0.16608213          0.10332675
          2.83750000          3.69974981          0.17929452          0.10785000
          2.85000000          3.67143744          0.16635453          0.10375038
          2.86250000          3.70183415          0.17953327          0.10816472
          2.87500000          3.67305441          0.16662261          0.10414678
          2.88750000          3.70274966          0.17976868          0.10845343
          2.90000000          3.67481286          0.16688648          0.10451600
          2.91250000          3.70250934          0.18000095          0.10871629
          2.92500000          3.67965710          0.16714628          0.10485815
          2.93750000          3.70112800          0.18023033          0.10902515
          2.95000000          3.68564249          0.16740216          0.10517338
          2.96250000          3.69862214          0.18045706          0.10933910
          2.97500000          3.69366784          0.16765430          0.10547206
          2.98750000          3.69824306          0.18068140          0.10964330
          3.00000000          3.70058132          0.16790290          0.10578831
          3.01250000          3.69877270          0.18090362          0.10992339
          3.02500000          3.70638843          0.16814819          0.10607947
          3.03750000          3.69822666          0.18112399          0.11017945
          3.05000000          3.71109648          0.16839040          0.10634803
          3.06250000          3.69662023          0.18134280          0.11041162
          3.07500000          3.71471450          0.16862978          0.10669968
          3.08750000          3.69860156          0.18156033          0.11062697
          3.10000000          3.71725311          0.16886661          0.10702737
          3.11250000          3.70312969          0.18177686          0.11093586
          3.12500000          3.71872447          0.16910114          0.10733853
          3.13750000          3.70722870          0.18199267          0.11122114
          3.15000000          3.71914219          0.16933367          0.10769842
          3.16250000          3.71352073          0.18220803          0.11153251
          3.17500000          3.71852121          0.16956447          0.10805191
          3.18750000          3.71881478          0.18242321          0.11182503
          3.20000000          3.71687775          0.16979383          0.10839877
          3.21250000          3.72311319          0.18263846          0.11209573
          3.22500000          3.71762240          0.17002204          0.10872331
          3.23750000          3.72642006          0.18285402          0.11241474
          3.25000000          3.71884034          0.17024938          0.10902567
          3.26250000          3.72874120          0.18307013          0.11272624
          3.27500000          3.71952333          0.17047613          0.10930603
          3.28750000          3.73008406          0.18328699          0.11301599
          3.30000000          3.72138243          0.17070255          0.10956460
          3.31250000          3.73045769          0.18350480          0.11328427
          3.32500000          3.72230616          0.17092891          0.10983034
          3.33750000          3.72987264          0.18372375          0.11359764
          3.35000000          3.72526867          0.17115546          0.11009800
          3.36250000          3.72834092          0.18394398          0.11399810
          3.37500000          3.72799835          0.17138244          0.11034557
          3.38750000          3.72587593          0.18416566          0.11438461
          3.40000000          3.73088714          0.17161006          0.11057324
          3.41250000          3.72249235          0.18438889          0.11475179
          3.42500000          3.73673413          0.17183854          0.11078123
          3.43750000          3.71820610          0.18461378          0.11512501
          3.45000000          3.74165890          0.17206806          0.11096979
          3.46250000          3.71562290          0.18484040          0.11548191
          3.47500000          3.74566769          0.17229880          0.11113918
          3.48750000          3.71957988          0.18506882          0.11582488
          3.50000000          3.74876814          0.17253091          0.11131823
          3.51250000          3.72329776          0.18529908          0.11619300
          3.52500000          3.75096923          0.17276453          0.11156111
          3.53750000          3.72680948          0.18553119          0.11654282
          3.55000000          3.75228123          0.17299977          0.11178552
          3.56250000          3.73224556          0.18576515          0.11687440
          3.57500000          3.75271560          0.17323672          0.11201847
          3.58750000          3.73683835          0.18600094          0.11718783
          3.60000000          3.75228497          0.17347547          0.11228050
          3.61250000          3.74059152          0.18623852          0.11748323
          3.62500000          3.75100302          0.17371607          0.11258661
          3.63750000          3.74350990          0.18647782          0.11776072
          3.65000000          3.74888446          0.17395855          0.11291202
          3.66250000          3.74559945          0.18671878          0.11802043
          3.67500000          3.74594491          0.17420292          0.11325366
          3.68750000          3.74686724          0.18696131          0.11826252
          3.70000000          3.74377080          0.17444919          0.11359601
          3.71250000          3.74732137          0.18720528          0.11848717
          3.72500000          3.74340214          0.17469733          0.11392336
          3.73750000          3.74697095          0.18745059          0.11869454
          3.75000000          3.74566023          0.17494730          0.11424743
          3.76250000          3.74854333          0.18769709          0.11888484
          3.77500000          3.74942805          0.17519904          0.11456581
          3.78750000          3.75095536          0.18794463          0.11905826
          3.80000000          3.75244350          0.17545247          0.11486829
          3.81250000          3.75256875          0.18819306          0.11924233
          3.82500000          3.75471190          0.17570751          0.11515493
          3.83750000          3.75339582          0.18844220          0.11946892
          3.85000000          3.75623955          0.17596404          0.11542581
          3.86250000          3.75344972          0.18869188          0.11971161
          3.87500000          3.75703366          0.17622195          0.11568099
          3.88750000          3.75274435          0.18894191          0.11993965
          3.90000000          3.75710235          0.17648110          0.11592058
          3.91250000          3.75129430          0.18919210          0.12015311
          3.92500000          3.75645454          0.17674134          0.11614467
          3.93750000          3.75098182          0.18944225          0.12045661
          3.95000000          3.75509992          0.17700253          0.11635337
          3.96250000          3.75090629          0.18969216          0.12083389
          3.97500000          3.75304889          0.17726448          0.11654679
          3.98750000          3.75274854          0.18994163          0.12119689
          4.00000000          3.75031254          0.17752704          0.11673539
          4.01250000          3.75771692          0.19019044          0.12154562
          4.02500000          3.74690254          0.17779002          0.11694392
          4.03750000          3.76199322          0.19043839          0.12188012
          4.05000000          3.74283113          0.17805322          0.11713855
          4.06250000          3.76558303          0.19068529          0.12220044
          4.07500000          3.73993504          0.17831646          0.11738489
          4.08750000          3.76849270          0.19093091          0.12250662
          4.10000000          3.73743030          0.17857954          0.11762004
          4.11250000          3.77072932          0.19117505          0.12279875
          4.12500000          3.73474426          0.17884225          0.11784184
          4.13750000          3.77230062          0.19141752          0.12307687
          4.15000000          3.73486694          0.17910439          0.11805028
          4.16250000          3.77321495          0.19165812          0.12336416
          4.17500000          3.73453155          0.17936576          0.11824539
          4.18750000          3.77348128          0.19189665          0.12365764
          4.20000000          3.73797207          0.17962615          0.11842717
          4.21250000          3.77310907          0.19213294          0.12393842
          4.22500000          3.74125992          0.17988536          0.11859565
          4.23750000          3.77210830          0.19236679          0.12420653
          4.25000000          3.74391070          0.18014318          0.11879903
          4.26250000          3.77048939          0.19259803          0.12446200
          4.27500000          3.74603747          0.18039942          0.11902657
          4.28750000          3.76826316          0.19282650          0.12470487
          4.30000000          3.75102310          0.18065388          0.11926214
          4.31250000          3.76544082          0.19305204          0.12493935
          4.32500000          3.75538653          0.18090637          0.11952067
          4.33750000          3.76203388          0.19327449          0.12522215
          4.35000000          3.75913418          0.18115669          0.11980487
          4.36250000          3.75805418          0.19349372          0.12549286
          4.37500000          3.76227296          0.18140466          0.12007722
          4.38750000          3.75351376          0.19370958          0.12575148
          4.40000000          3.76481029          0.18165011          0.12033772
          4.41250000          3.74927291          0.19392195          0.12602117
          4.42500000          3.76675401          0.18189287          0.12067800
          4.43750000          3.74650271          0.19413071          0.12629018
          4.45000000          3.76811237          0.18213276          0.12101159
          4.46250000          3.74377506          0.19433576          0.12654844
          4.47500000          3.76889397          0.18236964          0.12135411
          4.48750000          3.74194097          0.19453700          0.12679595
          4.50000000          3.76910777          0.18260335          0.12168610
          4.51250000          3.73957988          0.19473435          0.12703269
          4.52500000          3.76876301          0.18283375          0.12200756
          4.53750000          3.74004530          0.19492771          0.12725865
          4.55000000          3.76786920          0.18306071          0.12231847
          4.56250000          3.74029043          0.19511704          0.12747383
          4.57500000          3.76643612          0.18328410          0.12261882
          4.58750000          3.74155756          0.19530226          0.12772070
          4.60000000          3.76447372          0.18350381          0.12294773
          4.61250000          3.74410297          0.19548333          0.12799560
          4.62500000          3.76199214          0.18371973          0.12328945
          4.63750000          3.74613202          0.19566021          0.12825996
          4.65000000          3.76063410          0.18393176          0.12362089
          4.66250000          3.74764956          0.19583288          0.12851377
          4.67500000          3.75986317          0.18413982          0.12394202
          4.68750000          3.74866067          0.19600131          0.12875705
          4.70000000          3.75861426          0.18434382          0.12425282
          4.71250000          3.74917069          0.19616549          0.12898980
          4.72500000          3.75689510          0.18454370          0.12455325
          4.73750000          3.74918512          0.19632543          0.12921203
          4.75000000          3.75471361          0.18473939          0.12484329
          4.76250000          3.74870970          0.19648113          0.12942378
          4.77500000          3.75223719          0.18493085          0.12512295
          4.78750000          3.74775034          0.19663261          0.12962506
          4.80000000          3.75089298          0.18511802          0.12539222
          4.81250000          3.74631310          0.19677990          0.12981592
          4.82500000          3.74907040          0.18530089          0.12565109
          4.83750000          3.74622515          0.19692303          0.12999641
          4.85000000          3.74677560          0.18547942          0.12589958
          4.86250000          3.74577075          0.19706204          0.13016656
          4.87500000          3.74401492          0.18565360          0.12613771
          4.88750000          3.74689236          0.19719700          0.13036307
          4.90000000          3.74186676          0.18582343          0.12636550
          4.91250000          3.74808457          0.19732795          0.13059662
          4.92500000          3.74133614          0.18598892          0.12658299
          4.93750000          3.74883052          0.19745496          0.13087870
          4.95000000          3.74362202          0.18615006          0.12685802
          4.96250000          3.74913650          0.19757811          0.13115052
          4.97500000          3.74549730          0.18630689          0.12713259
          4.98750000          3.74900892          0.19769748          0.13141210
          5.00000000          3.74691222          0.18645943          0.12739713
          5.01250000          3.74845427          0.19781315          0.13166350
          5.02500000          3.74787125          0.18660773          0.12765167
          5.03750000          3.74747919          0.19792522          0.13190474
          5.05000000          3.74837906          0.18675182          0.12789623
          5.06250000          3.74609033          0.19803379          0.13213589
          5.07500000          3.74844042          0.18689175          0.12813085
          5.08750000          3.74429447          0.19813896          0.13235700
          5.10000000          3.74806029          0.18702760          0.12835558
          5.11250000          3.74209841          0.19824084          0.13256815
          5.12500000          3.74954320          0.18715942          0.12857045
          5.13750000          3.73950900          0.19833955          0.13276942
          5.15000000          3.75075631          0.18728729          0.12877553
          5.16250000          3.73797683          0.19843521          0.13296087
          5.17500000          3.75155590          0.18741128          0.12897087
          5.18750000          3.73602168          0.19852793          0.13314261
          5.20000000          3.75194543          0.18753149          0.12921252
          5.21250000          3.73364681          0.19861786          0.13331473
          5.22500000          3.75192851          0.18764801          0.12944650
          5.23750000          3.73296357          0.19870511          0.13347734
          5.25000000          3.75150895          0.18776094          0.12967118
          5.26250000          3.73273845          0.19878982          0.13363053
          5.27500000          3.75069067          0.18787037          0.12988659
          5.28750000          3.73210855          0.19887214          0.13377443
          5.30000000          3.74947778          0.18797641          0.13009280
          5.31250000          3.73107842          0.19895219          0.13395583
          5.32500000          3.74787450          0.18807919          0.13028986
          5.33750000          3.72990928          0.19903012          0.13415528
          5.35000000          3.74588521          0.18817881          0.13047784
          5.36250000          3.73041864          0.19910608          0.13434587
          5.37500000          3.74351443          0.18827539          0.13065680
          5.38750000          3.73341968          0.19918020          0.13452771
          5.40000000          3.74076679          0.18836906          0.13082681
          5.41250000          3.73607863          0.19925263          0.13470091
          5.42500000          3.73764705          0.18845995          0.13098795
          5.43750000          3.73834744          0.19932353          0.13486557
          5.45000000          3.73416012          0.18854819          0.13114031
          5.46250000          3.74022884          0.19939303          0.13502181
          5.47500000          3.73031099          0.18863391          0.13131400
          5.48750000          3.74172572          0.19946128          0.13516976
          5.50000000          3.72610478          0.18871724          0.13152042
          5.51250000          3.74284113          0.19952843          0.13534615
          5.52500000          3.72154674          0.18879833          0.13171806
          5.53750000          3.74357829          0.19959464          0.13558665
          5.55000000          3.71664218          0.18887731          0.13190703
          5.56250000          3.74394056          0.19966003          0.13582629
          5.57500000          3.71388436          0.18895432          0.13208744
          5.58750000          3.74393142          0.19972476          0.13605813
          5.60000000          3.71420054          0.18902950          0.13225941
          5.61250000          3.74355455          0.19978898          0.13628222
          5.62500000          3.71431518          0.18910301          0.13242305
          5.63750000          3.74281371          0.19985282          0.13649866
          5.65000000          3.71406718          0.18917497          0.13257850
          5.66250000          3.74171285          0.19991643          0.13670750
          5.67500000          3.71459134          0.18924554          0.13272587
          5.68750000          3.74025602          0.19997994          0.13690885
          5.70000000          3.71564530          0.18931486          0.13291606
          5.71250000          3.73844740          0.20004350          0.13710277
          5.72500000          3.71635471          0.18938307          0.13311718
          5.73750000          3.73629133          0.20010723          0.13728936
          5.75000000          3.71672203          0.18945031          0.13331060
          5.76250000          3.73379223          0.20017128          0.13746870
          5.77500000          3.71674984          0.18951673          0.13349642
          5.78750000          3.73095467          0.20023576          0.13764088
          5.80000000          3.71644082          0.18958246          0.13367476
          5.81250000          3.72970540          0.20030081          0.13780600
          5.82500000          3.71579770          0.18964765          0.13384573
          5.83750000          3.72830235          0.20036656          0.13796414
          5.85000000          3.71576625          0.18971244          0.13404216
          5.86250000          3.72659522          0.20043312          0.13811540
          5.87500000          3.71694316          0.18977696          0.13425279
          5.88750000          3.72458755          0.20050061          0.13825988
          5.90000000          3.71777341          0.18984134          0.13445656
          5.91250000          3.72228300          0.20056915          0.13839767
          5.92500000          3.71826035          0.18990573          0.13465355
          5.93750000          3.72195903          0.20063886          0.13852888
          5.95000000          3.71840747          0.18997026          0.13484386
          5.96250000          3.72169943          0.20070983          0.13865360
          5.97500000          3.71821841          0.19003504          0.13502759
          5.98750000          3.72114609          0.20078217          0.13877194
          6.00000000          3.71769692          0.19010021          0.13520484
          6.01250000          3.72030178          0.20085600          0.13888399
          6.02500000          3.71842203          0.19016590          0.13537570
          6.03750000          3.71916939          0.20093139          0.13898986
          6.05000000          3.71920882          0.19023223          0.13554028
          6.06250000          3.71775195          0.20100846          0.13908965
          6.07500000          3.71969812          0.19029931          0.13569867
          6.08750000          3.71605258          0.20108728          0.13920496
          6.10000000          3.71989282          0.19036726          0.13585099
          6.11250000          3.71407454          0.20116795          0.13942288
          6.12500000          3.71979590          0.19043619          0.13599733
          6.13750000          3.71182120          0.20125055          0.13963500
          6.15000000          3.71941049          0.19050623          0.13613780
          6.16250000          3.70929605          0.20133516          0.13984143
          6.17500000          3.71873979          0.19057746          0.13627250
          6.18750000          3.70650268          0.20142186          0.14004226
          6.20000000          3.71778712          0.19065000          0.13640154
          6.21250000          3.70386420          0.20151071          0.14027438
          6.22500000          3.71655589          0.19072395          0.13652503
          6.23750000          3.70233845          0.20160179          0.14051631
          6.25000000          3.71504961          0.19079941          0.13664305
          6.26250000          3.70058238          0.20169516          0.14075299
          6.27500000          3.71327188          0.19087647          0.13675573
          6.28750000          3.69864770          0.20179088          0.14098447
          6.30000000          3.71231171          0.19095522          0.13686316
          6.31250000          3.69659723          0.20188901          0.14121083
          6.32500000          3.71243320          0.19103575          0.13696545
          6.33750000          3.69427630          0.20198960          0.14143214
          6.35000000          3.71228384          0.19111815          0.13706270
          6.36250000          3.69168798          0.20209270          0.14164846
          6.37500000          3.71186660          0.19120249          0.13715502
          6.38750000          3.69067186          0.20219836          0.14185987
          6.40000000          3.71190760          0.19128886          0.13724250
          6.41250000          3.69016849          0.20230661          0.14206643
          6.42500000          3.71257681          0.19137732          0.13732525
          6.43750000          3.69106757          0.20241751          0.14226821
          6.45000000          3.71301711          0.19146795          0.13740336
          6.46250000          3.69169689          0.20253108          0.14246529
          6.47500000          3.71323070          0.19156082          0.13747694
          6.48750000          3.69209671          0.20264735          0.14265773
          6.50000000          3.71321986          0.19165599          0.13754608
          6.51250000          3.69242091          0.20276636          0.14284560
          6.52500000          3.71298695          0.19175352          0.13763596
          6.53750000          3.69253135          0.20288812          0.14302896
          6.55000000          3.71253443          0.19185347          0.13775659
          6.56250000          3.69368091          0.20301266          0.14320789
          6.57500000          3.71186482          0.19195588          0.13787300
          6.58750000          3.69476255          0.20314000          0.14338245
          6.60000000          3.71098072          0.19206082          0.13802399
          6.61250000          3.69567200          0.20327015          0.14355271
          6.62500000          3.70988479          0.19216833          0.13818183
          6.63750000          3.69641121          0.20340312          0.14371873
          6.65000000          3.70929660          0.19227844          0.13833565
          6.66250000          3.69698209          0.20353893          0.14388058
          6.67500000          3.70882819          0.19239121          0.13848552
          6.68750000          3.69763703          0.20367756          0.14403832
          6.70000000          3.70819442          0.19250666          0.13863150
          6.71250000          3.70009736          0.20381903          0.14419201
          6.72500000          3.70739731          0.19262483          0.13877759
          6.73750000          3.70238382          0.20396334          0.14434171
          6.75000000          3.70643888          0.19274576          0.13897995
          6.76250000          3.70449781          0.20411048          0.14448749
          6.77500000          3.70532120          0.19286945          0.13917876
          6.78750000          3.70644078          0.20426044          0.14462941
          6.80000000          3.70404636          0.19299595          0.13937409
          6.81250000          3.70821422          0.20441321          0.14476751
          6.82500000          3.70261647          0.19312527          0.13956598
          6.83750000          3.70981964          0.20456878          0.14490187
          6.85000000          3.70103363          0.19325742          0.13978294
          6.86250000          3.71125862          0.20472713          0.14503253
          6.87500000          3.69929999          0.19339242          0.14000102
          6.88750000          3.71253276          0.20488825          0.14515955
          6.90000000          3.69741770          0.19353028          0.14021512
          6.91250000          3.71364369          0.20505211          0.14528298
          6.92500000          3.69538892          0.19367100          0.14042530
          6.93750000          3.71459306          0.20521869          0.14540288
          6.95000000          3.69510563          0.19381460          0.14063159
          6.96250000          3.71538258          0.20538795          0.14551930
