                   x         u_numerical        u_analytical
         -0.95000000          0.00594048          0.00000000
         -0.85000000          0.00597195          0.00000000
         -0.75000000          0.00799674          0.00000000
         -0.65000000          0.02241825          0.00000000
         -0.55000000          0.10913344          0.00000000
         -0.45000000          0.37433850          1.00000000
         -0.35000000          0.66984393          1.00000000
         -0.25000000          0.92228534          1.00000000
         -0.15000000          0.98371978          1.00000000
         -0.05000000          0.99371135          1.00000000
          0.05000000          0.99495384          1.00000000
          0.15000000          0.99489263          1.00000000
          0.25000000          0.99297278          1.00000000
          0.35000000          0.97865464          1.00000000
          0.45000000          0.89120759          1.00000000
          0.55000000          0.62060761          0.00000000
          0.65000000          0.31839829          0.00000000
          0.75000000          0.07344841          0.00000000
          0.85000000          0.01605208          0.00000000
          0.95000000          0.00695961          0.00000000
