                Time     Total_Variation            L2_Error            L1_Error
          1.07500000          3.88006084          0.08998597          0.03058002
          1.07812500          3.89838838          0.09606386          0.03197495
          1.08125000          3.88568257          0.09008621          0.03065726
          1.08437500          3.89806281          0.09615668          0.03204539
          1.08750000          3.89191269          0.09018597          0.03073694
          1.09062500          3.89688022          0.09624907          0.03211736
          1.09375000          3.89800781          0.09028526          0.03081357
          1.09687500          3.89648030          0.09634104          0.03219111
          1.10000000          3.90321386          0.09038407          0.03088578
          1.10312500          3.89533748          0.09643260          0.03226390
          1.10625000          3.90753921          0.09048242          0.03097148
          1.10937500          3.89337024          0.09652374          0.03233677
          1.11250000          3.91107071          0.09058032          0.03105776
          1.11562500          3.89259862          0.09661448          0.03240546
          1.11875000          3.91428253          0.09067776          0.03113974
          1.12187500          3.89201389          0.09670481          0.03247044
          1.12500000          3.91754583          0.09077474          0.03121716
          1.12812500          3.89061286          0.09679474          0.03253140
          1.13125000          3.92024386          0.09087129          0.03129000
          1.13437500          3.89176526          0.09688428          0.03259238
          1.13750000          3.92227378          0.09096739          0.03135997
          1.14062500          3.89396418          0.09697343          0.03265213
          1.14375000          3.92478743          0.09106306          0.03143269
          1.14687500          3.89797819          0.09706218          0.03272039
          1.15000000          3.92666167          0.09115829          0.03152736
          1.15312500          3.90236930          0.09715056          0.03279243
          1.15625000          3.92773937          0.09125310          0.03161942
          1.15937500          3.90650266          0.09723855          0.03286024
          1.16250000          3.92799867          0.09134749          0.03170758
          1.16562500          3.91093846          0.09732616          0.03292379
          1.16875000          3.92746203          0.09144145          0.03179161
          1.17187500          3.91474239          0.09741341          0.03298330
          1.17500000          3.92682098          0.09153500          0.03187184
          1.17812500          3.91778728          0.09750028          0.03304122
          1.18125000          3.92747773          0.09162814          0.03194888
          1.18437500          3.92024316          0.09758678          0.03309676
          1.18750000          3.92733891          0.09172087          0.03202827
          1.19062500          3.92324722          0.09767293          0.03314949
          1.19375000          3.92789003          0.09181320          0.03210357
          1.19687500          3.92548271          0.09775871          0.03320226
          1.20000000          3.92888416          0.09190513          0.03217487
          1.20312500          3.92926016          0.09784413          0.03325411
          1.20625000          3.92994982          0.09199666          0.03224226
          1.20937500          3.93239173          0.09792921          0.03331019
          1.21250000          3.93059042          0.09208780          0.03230552
          1.21562500          3.93473848          0.09801393          0.03337210
          1.21875000          3.93064788          0.09217855          0.03236769
          1.22187500          3.93630353          0.09809831          0.03343565
          1.22500000          3.93204813          0.09226892          0.03242771
          1.22812500          3.93711117          0.09818234          0.03349533
          1.23125000          3.93382443          0.09235891          0.03248424
          1.23437500          3.93732653          0.09826603          0.03357173
          1.23750000          3.93793321          0.09244852          0.03255532
          1.24062500          3.93857629          0.09834939          0.03365178
          1.24375000          3.94288506          0.09253775          0.03262810
          1.24687500          3.94140423          0.09843241          0.03372798
          1.25000000          3.94709945          0.09262662          0.03269702
          1.25312500          3.94563587          0.09851510          0.03380076
          1.25625000          3.95057489          0.09271512          0.03276204
          1.25937500          3.94918539          0.09859747          0.03387200
          1.26250000          3.95337991          0.09280325          0.03282531
          1.26562500          3.95205903          0.09867950          0.03394213
          1.26875000          3.95545387          0.09289103          0.03289347
          1.27187500          3.95431094          0.09876122          0.03400852
          1.27500000          3.95707404          0.09297844          0.03295782
          1.27812500          3.95585308          0.09884261          0.03407163
          1.28125000          3.95856600          0.09306551          0.03301835
          1.28437500          3.95702990          0.09892369          0.03413208
