                   x         u_numerical        u_analytical
         -0.97500000          0.08003814          0.00000000
         -0.92500000          0.02036962          0.00000000
         -0.87500000         -0.08049359          0.00000000
         -0.82500000         -0.17389287          0.00000000
         -0.77500000         -0.20891310          0.00000000
         -0.72500000         -0.15754511          0.00000000
         -0.67500000         -0.02337459          0.00000000
         -0.62500000          0.16668746          0.00000000
         -0.57500000          0.37672099          0.00000000
         -0.52500000          0.57254354          0.00000000
         -0.47500000          0.72845019          1.00000000
         -0.42500000          0.83360370          1.00000000
         -0.37500000          0.89612947          1.00000000
         -0.32500000          0.93764685          1.00000000
         -0.27500000          0.97691806          1.00000000
         -0.22500000          1.01423826          1.00000000
         -0.17500000          1.03200235          1.00000000
         -0.12500000          1.01377129          1.00000000
         -0.07500000          0.96589947          1.00000000
         -0.02500000          0.92134842          1.00000000
          0.02500000          0.91996186          1.00000000
          0.07500000          0.97963038          1.00000000
          0.12500000          1.08049359          1.00000000
          0.17500000          1.17389287          1.00000000
          0.22500000          1.20891310          1.00000000
          0.27500000          1.15754511          1.00000000
          0.32500000          1.02337459          1.00000000
          0.37500000          0.83331254          1.00000000
          0.42500000          0.62327901          1.00000000
          0.47500000          0.42745646          1.00000000
          0.52500000          0.27154981          0.00000000
          0.57500000          0.16639630          0.00000000
          0.62500000          0.10387053          0.00000000
          0.67500000          0.06235315          0.00000000
          0.72500000          0.02308194          0.00000000
          0.77500000         -0.01423826          0.00000000
          0.82500000         -0.03200235          0.00000000
          0.87500000         -0.01377129          0.00000000
          0.92500000          0.03410053          0.00000000
          0.97500000          0.07865158          0.00000000
