                   x         u_numerical        u_analytical
         -0.99375000          0.03763765          0.00000000
         -0.98125000          0.01750072          0.00000000
         -0.96875000         -0.00790422          0.00000000
         -0.95625000         -0.03477237          0.00000000
         -0.94375000         -0.05885387          0.00000000
         -0.93125000         -0.07611829          0.00000000
         -0.91875000         -0.08338165          0.00000000
         -0.90625000         -0.07879965          0.00000000
         -0.89375000         -0.06215839          0.00000000
         -0.88125000         -0.03492829          0.00000000
         -0.86875000         -0.00008376          0.00000000
         -0.85625000          0.03827728          0.00000000
         -0.84375000          0.07545538          0.00000000
         -0.83125000          0.10673963          0.00000000
         -0.81875000          0.12798764          0.00000000
         -0.80625000          0.13612149          0.00000000
         -0.79375000          0.12947964          0.00000000
         -0.78125000          0.10798528          0.00000000
         -0.76875000          0.07311861          0.00000000
         -0.75625000          0.02770816          0.00000000
         -0.74375000         -0.02441767          0.00000000
         -0.73125000         -0.07885981          0.00000000
         -0.71875000         -0.13109303          0.00000000
         -0.70625000         -0.17686617          0.00000000
         -0.69375000         -0.21251609          0.00000000
         -0.68125000         -0.23517633          0.00000000
         -0.66875000         -0.24288493          0.00000000
         -0.65625000         -0.23461154          0.00000000
         -0.64375000         -0.21022994          0.00000000
         -0.63125000         -0.17045705          0.00000000
         -0.61875000         -0.11676735          0.00000000
         -0.60625000         -0.05127981          0.00000000
         -0.59375000          0.02339269          0.00000000
         -0.58125000          0.10433810          0.00000000
         -0.56875000          0.18857840          0.00000000
         -0.55625000          0.27331831          0.00000000
         -0.54375000          0.35617135          0.00000000
         -0.53125000          0.43532001          0.00000000
         -0.51875000          0.50957495          0.00000000
         -0.50625000          0.57832015          0.00000000
         -0.49375000          0.64136048          1.00000000
         -0.48125000          0.69871585          1.00000000
         -0.46875000          0.75042312          1.00000000
         -0.45625000          0.79640561          1.00000000
         -0.44375000          0.83644984          1.00000000
         -0.43125000          0.87029514          1.00000000
         -0.41875000          0.89780383          1.00000000
         -0.40625000          0.91915057          1.00000000
         -0.39375000          0.93495835          1.00000000
         -0.38125000          0.94632062          1.00000000
         -0.36875000          0.95468189          1.00000000
         -0.35625000          0.96159259          1.00000000
         -0.34375000          0.96839634          1.00000000
         -0.33125000          0.97593446          1.00000000
         -0.31875000          0.98435556          1.00000000
         -0.30625000          0.99309451          1.00000000
         -0.29375000          1.00104139          1.00000000
         -0.28125000          1.00686840          1.00000000
         -0.26875000          1.00943630          1.00000000
         -0.25625000          1.00817545          1.00000000
         -0.24375000          1.00333723          1.00000000
         -0.23125000          0.99604094          1.00000000
         -0.21875000          0.98809159          1.00000000
         -0.20625000          0.98160202          1.00000000
         -0.19375000          0.97850488          1.00000000
         -0.18125000          0.98007032          1.00000000
         -0.16875000          0.98654898          1.00000000
         -0.15625000          0.99703277          1.00000000
         -0.14375000          1.00957748          1.00000000
         -0.13125000          1.02157063          1.00000000
         -0.11875000          1.03027131          1.00000000
         -0.10625000          1.03340785          1.00000000
         -0.09375000          1.02970397          1.00000000
         -0.08125000          1.01921760          1.00000000
         -0.06875000          1.00341499          1.00000000
         -0.05625000          0.98495806          1.00000000
         -0.04375000          0.96724234          1.00000000
         -0.03125000          0.95377408          1.00000000
         -0.01875000          0.94750690          1.00000000
         -0.00625000          0.95026551          1.00000000
          0.00625000          0.96236538          1.00000000
          0.01875000          0.98249767          1.00000000
