                   x         u_numerical        u_analytical
         -0.95000000          0.04795719          0.00000000
         -0.85000000          0.05824331          0.00000000
         -0.75000000          0.10305327          0.00000000
         -0.65000000          0.21187271          0.00000000
         -0.55000000          0.39288477          0.00000000
         -0.45000000          0.60711523          1.00000000
         -0.35000000          0.78812729          1.00000000
         -0.25000000          0.89694673          1.00000000
         -0.15000000          0.94175669          1.00000000
         -0.05000000          0.95204281          1.00000000
          0.05000000          0.95204281          1.00000000
          0.15000000          0.94175669          1.00000000
          0.25000000          0.89694673          1.00000000
          0.35000000          0.78812729          1.00000000
          0.45000000          0.60711523          1.00000000
          0.55000000          0.39288477          0.00000000
          0.65000000          0.21187271          0.00000000
          0.75000000          0.10305327          0.00000000
          0.85000000          0.05824331          0.00000000
          0.95000000          0.04795719          0.00000000
