                Time     Total_Variation            L2_Error
          4.56250000          4.15040659          0.14136982
          4.56875000          4.12841400          0.14737039
          4.57500000          4.15114492          0.14129618
          4.58125000          4.13061228          0.14736298
          4.58750000          4.15122659          0.14134782
          4.59375000          4.13407785          0.14746624
          4.60000000          4.15253375          0.14150153
          4.60625000          4.13545963          0.14765165
          4.61250000          4.15104132          0.14172227
          4.61875000          4.14355336          0.14788217
          4.62500000          4.16005509          0.14196979
          4.63125000          4.14564171          0.14811969
          4.63750000          4.16073507          0.14220703
          4.64375000          4.16566083          0.14833314
          4.65000000          4.17600621          0.14240793
          4.65625000          4.16748402          0.14850477
          4.66250000          4.17639124          0.14256215
          4.66875000          4.16933757          0.14863236
          4.67500000          4.17675847          0.14267468
          4.68125000          4.17155746          0.14872640
          4.68750000          4.17685920          0.14276059
          4.69375000          4.17356371          0.14880319
          4.70000000          4.17704875          0.14283658
          4.70625000          4.17554273          0.14463858
          4.71250000          4.17674021          0.14291317
          4.71875000          4.17688114          0.13839338
          4.72500000          4.17715975          0.14299056
          4.73125000          4.17822049          0.13846812
          4.73750000          4.17831111          0.14306048
          4.74375000          4.17936731          0.13852959
          4.75000000          4.18097027          0.14311259
          4.75625000          4.18334818          0.13856917
          4.76250000          4.17617145          0.14314231
          4.76875000          4.16004270          0.13858731
          4.77500000          4.15969531          0.14315560
          4.78125000          4.15546698          0.13859557
          4.78750000          4.16117518          0.14316787
          4.79375000          4.15570545          0.13861254
          4.80000000          4.16247325          0.14319761
          4.80625000          4.15603795          0.13865552
          4.81250000          4.16381993          0.14325788
          4.81875000          4.15467396          0.13873271
          4.82500000          4.16372375          0.14335066
          4.83125000          4.15990095          0.13884001
          4.83750000          4.17157486          0.14346686
          4.84375000          4.17115424          0.13896414
          4.85000000          4.18078115          0.14359166
          4.85625000          4.18029914          0.13908977
          4.86250000          4.19062013          0.14371181
          4.86875000          4.18118823          0.13920608
          4.87500000          4.19148410          0.14382034
          4.88125000          4.18209223          0.13930953
          4.88750000          4.19236712          0.14391676
          4.89375000          4.18200787          0.13940176
          4.90000000          4.19247265          0.14400373
          4.90625000          4.18414749          0.13948556
          4.91250000          4.19441197          0.14408328
          4.91875000          4.18311528          0.13956202
          4.92500000          4.19333882          0.14415555
          4.93125000          4.18992431          0.13963082
          4.93750000          4.20056199          0.14422046
          4.94375000          4.19073136          0.13969275
          4.95000000          4.19120053          0.14428011
          4.95625000          4.17868628          0.13975161
          4.96250000          4.18059667          0.14433961
          4.96875000          4.17216875          0.13981364
          4.97500000          4.17622746          0.14440520
          4.98125000          4.17318097          0.13988462
          4.98750000          4.17714564          0.14448109
          4.99375000          4.17908453          0.13996690
          5.00000000          4.18902039          0.14456738
          5.00625000          4.19485660          0.14005841
          5.01250000          4.19743535          0.14466037
          5.01875000          4.19859142          0.14015426
          5.02500000          4.19639258          0.14475496
          5.03125000          4.19881647          0.14024942
          5.03750000          4.19627137          0.14484702
          5.04375000          4.20049315          0.14034068
          5.05000000          4.19590630          0.14493448
          5.05625000          4.20165062          0.14042684
          5.06250000          4.19706369          0.14501691
          5.06875000          4.20475036          0.14050797
          5.07500000          4.19472539          0.14509466
          5.08125000          4.20837007          0.14058465
          5.08750000          4.20231063          0.14516854
          5.09375000          4.21376246          0.14065800
          5.10000000          4.20165822          0.14523998
          5.10625000          4.20976294          0.14072989
          5.11250000          4.19613396          0.14531112
          5.11875000          4.20673633          0.14080273
          5.12500000          4.19402339          0.14538426
          5.13125000          4.20670430          0.14087860
          5.13750000          4.19402834          0.14546090
          5.14375000          4.21207417          0.14095832
          5.15000000          4.20185546          0.14554109
          5.15625000          4.21797449          0.14104120
          5.16250000          4.20506326          0.14562357
          5.16875000          4.21856933          0.14112554
          5.17500000          4.20365988          0.14570651
          5.18125000          4.21488068          0.14120948
          5.18750000          4.20224666          0.14578831
          5.19375000          4.21366546          0.14129168
          5.20000000          4.20410295          0.14586804
          5.20625000          4.21677824          0.14137153
          5.21250000          4.20911090          0.14594542
          5.21875000          4.21899076          0.14144906
          5.22500000          4.21191773          0.14602075
          5.23125000          4.21953419          0.14152478
          5.23750000          4.21394624          0.14609470
          5.24375000          4.21848524          0.14159955
          5.25000000          4.21361288          0.14616819
          5.25625000          4.21672615          0.14167431
          5.26250000          4.21426708          0.14624207
          5.26875000          4.21854512          0.14174980
          5.27500000          4.21867720          0.14631684
          5.28125000          4.22051035          0.14182623
          5.28750000          4.22113340          0.14639240
          5.29375000          4.22022336          0.14190322
          5.30000000          4.22069564          0.14646815
          5.30625000          4.21687291          0.14197996
          5.31250000          4.21867130          0.14654322
          5.31875000          4.21387471          0.14205554
          5.32500000          4.21711404          0.14661675
          5.33125000          4.21246249          0.14212913
          5.33750000          4.21814189          0.14668803
          5.34375000          4.21266128          0.14220009
          5.35000000          4.21919803          0.14675653
          5.35625000          4.21264202          0.14226795
          5.36250000          4.22003500          0.14682184
          5.36875000          4.21283077          0.14233231
          5.37500000          4.22065337          0.14688356
          5.38125000          4.21364688          0.14239271
          5.38750000          4.22105375          0.14694125
          5.39375000          4.21459158          0.14244866
          5.40000000          4.22123684          0.14699431
          5.40625000          4.21622122          0.14249954
          5.41250000          4.22129581          0.14704238
          5.41875000          4.21763555          0.14254505
          5.42500000          4.22124693          0.14708478
          5.43125000          4.21886283          0.14258475
          5.43750000          4.22098527          0.14712296
          5.44375000          4.22013603          0.14262053
          5.45000000          4.22069645          0.14715468
          5.45625000          4.22119660          0.14265068
          5.46250000          4.22097969          0.14719177
          5.46875000          4.22210754          0.14268783
          5.47500000          4.22129666          0.14721381
          5.48125000          4.22351948          0.14271315
          5.48750000          4.22178154          0.14727942
          5.49375000          4.22541234          0.14278223
          5.50000000          4.22219936          0.14730481
          5.50625000          4.22716560          0.14282823
          5.51250000          4.22240766          0.14734500
          5.51875000          4.22870923          0.14285089
          5.52500000          4.22280667          0.14735541
          5.53125000          4.23004281          0.14284984
          5.53750000          4.22327202          0.14735011
          5.54375000          4.23135489          0.14284020
          5.55000000          4.22373192          0.14734381
          5.55625000          4.23246699          0.14283653
          5.56250000          4.22398318          0.14734935
          5.56875000          4.23337985          0.14285003
          5.57500000          4.22403488          0.14737489
          5.58125000          4.23408245          0.14288572
          5.58750000          4.22401363          0.14742156
          5.59375000          4.23455377          0.14294065
          5.60000000          4.22390397          0.14748257
          5.60625000          4.23499492          0.14300407
          5.61250000          4.22397117          0.14754441
          5.61875000          4.23478174          0.14305974
          5.62500000          4.22427958          0.14759017
          5.63125000          4.23577360          0.14309028
          5.63750000          4.22520716          0.14760440
          5.64375000          4.23949352          0.14308249
          5.65000000          4.23099338          0.14757816
          5.65625000          4.23565487          0.14303217
          5.66250000          4.20822416          0.14751291
          5.66875000          4.21188848          0.14294686
          5.67500000          4.19926087          0.14742172
          5.68125000          4.21234582          0.14284541
          5.68750000          4.20015210          0.14732707
          5.69375000          4.21260679          0.14275390
          5.70000000          4.20084829          0.14725538
          5.70625000          4.21283415          0.14269885
          5.71250000          4.20160187          0.14722974
          5.71875000          4.21339140          0.14269962
          5.72500000          4.20234021          0.14726316
          5.73125000          4.21449680          0.14276268
          5.73750000          4.20369855          0.14735477
          5.74375000          4.21268896          0.14287998
          5.75000000          4.20302522          0.14749061
          5.75625000          4.22034086          0.14303215
          5.76250000          4.21941833          0.14764880
          5.76875000          4.23216507          0.14319536
          5.77500000          4.22963004          0.14780699
          5.78125000          4.24239566          0.14334906
          5.78750000          4.23196416          0.14794901
          5.79375000          4.24275585          0.14348134
          5.80000000          4.23349364          0.14806820
          5.80625000          4.24287111          0.14359001
          5.81250000          4.23480921          0.14816618
          5.81875000          4.24312238          0.14367950
          5.82500000          4.23624331          0.14824860
          5.83125000          4.24243729          0.14375567
          5.83750000          4.23697650          0.14832014
          5.84375000          4.24323874          0.14382166
          5.85000000          4.23909257          0.14838193
          5.85625000          4.24142775          0.14387686
          5.86250000          4.23844629          0.14843230
          5.86875000          4.24789184          0.14391934
          5.87500000          4.24679764          0.14847012
          5.88125000          4.24735472          0.14394963
          5.88750000          4.23470390          0.14849823
          5.89375000          4.22923540          0.14397334
          5.90000000          4.22061233          0.14852448
          5.90625000          4.21637417          0.14400044
          5.91250000          4.21607702          0.14855942
          5.91875000          4.21483989          0.14404158
          5.92500000          4.21818254          0.14861200
          5.93125000          4.21443441          0.14410352
          5.93750000          4.21995351          0.14868566
          5.94375000          4.21990247          0.14418629
          5.95000000          4.23873640          0.14877716
          5.95625000          4.23774565          0.14428372
          5.96250000          4.25029906          0.14887857
          5.96875000          4.23823995          0.14438666
          5.97500000          4.25213235          0.14898111
          5.98125000          4.23782269          0.14448697
          5.98750000          4.25338983          0.14907832
          5.99375000          4.23735806          0.14457982
          6.00000000          4.25482055          0.14916730
          6.00625000          4.23591762          0.14466375
          6.01250000          4.25529704          0.14924773
          6.01875000          4.23632590          0.14473917
          6.02500000          4.25747996          0.14932035
          6.03125000          4.23517158          0.14480696
          6.03750000          4.25655833          0.14938609
          6.04375000          4.24134621          0.14486823
          6.05000000          4.26535817          0.14944633
          6.05625000          4.24296030          0.14492495
          6.06250000          4.26054441          0.14950366
          6.06875000          4.23410359          0.14498053
          6.07500000          4.25292950          0.14956196
          6.08125000          4.22835034          0.14503925
          6.08750000          4.24967690          0.14962526
          6.09375000          4.22733435          0.14510475
          6.10000000          4.24918109          0.14969620
          6.10625000          4.22940937          0.14517850
          6.11250000          4.25813375          0.14977487
          6.11875000          4.24039530          0.14525931
          6.12500000          4.26425616          0.14985905
          6.13125000          4.24363035          0.14534408
          6.13750000          4.26229631          0.14994535
          6.14375000          4.23951769          0.14542931
          6.15000000          4.25690657          0.15003064
          6.15625000          4.24031245          0.14551228
          6.16250000          4.25560394          0.15011290
          6.16875000          4.24210879          0.14559155
          6.17500000          4.25654262          0.15019129
          6.18125000          4.24765991          0.14566678
          6.18750000          4.26074069          0.15026593
          6.19375000          4.25223859          0.14573847
          6.20000000          4.26389135          0.15033762
          6.20625000          4.25729916          0.14580775
          6.21250000          4.26368954          0.15040773
          6.21875000          4.25600932          0.14587631
          6.22500000          4.25951478          0.15047806
          6.23125000          4.25409019          0.14594604
          6.23750000          4.25710952          0.15055038
          6.24375000          4.25454028          0.14601856
          6.25000000          4.25737277          0.15062590
          6.25625000          4.25755245          0.14609465
          6.26250000          4.26100719          0.15070486
          6.26875000          4.26338846          0.14617404
          6.27500000          4.26474800          0.15078659
          6.28125000          4.26813942          0.14625573
          6.28750000          4.26795859          0.15086995
          6.29375000          4.27060401          0.14633852
          6.30000000          4.26765600          0.15095385
          6.30625000          4.26907342          0.14642148
          6.31250000          4.26469505          0.15103768
          6.31875000          4.26808758          0.14650435
          6.32500000          4.26396432          0.15112153
          6.33125000          4.26600284          0.14658755
          6.33750000          4.26181373          0.15120617
          6.34375000          4.26241312          0.14667230
          6.35000000          4.25874936          0.15129312
          6.35625000          4.25788054          0.14676043
          6.36250000          4.25504130          0.15138443
          6.36875000          4.25296394          0.14685436
          6.37500000          4.25125758          0.15148265
          6.38125000          4.24799535          0.14695684
          6.38750000          4.24750396          0.15159053
          6.39375000          4.24298182          0.14707082
          6.40000000          4.24359197          0.15171112
          6.40625000          4.23786211          0.14719956
          6.41250000          4.23910571          0.15184752
          6.41875000          4.23255876          0.14734658
          6.42500000          4.23364997          0.15200423
          6.43125000          4.23037606          0.14751709
          6.43750000          4.23420481          0.15218498
          6.44375000          4.23125654          0.14771579
          6.45000000          4.23461155          0.15240193
          6.45625000          4.23228213          0.14795647
          6.46250000          4.23487058          0.15264823
          6.46875000          4.23328229          0.14823303
          6.47500000          4.23498237          0.15298850
          6.48125000          4.23427232          0.14861434
          6.48750000          4.23497315          0.15326354
          6.49375000          4.23511679          0.14893244
          6.50000000          4.23487774          0.15406924
          6.50625000          4.23581601          0.14981868
          6.51250000          4.23464054          0.15346477
          6.51875000          4.23648115          0.14922134
          6.52500000          4.23426163          0.15291707
          6.53125000          4.23736845          0.14869331
          6.53750000          4.23374301          0.15244755
          6.54375000          4.23856408          0.14825577
          6.55000000          4.23314791          0.15207534
          6.55625000          4.23967725          0.14792626
          6.56250000          4.23303972          0.15181477
          6.56875000          4.24066310          0.14771624
          6.57500000          4.23305396          0.15167323
          6.58125000          4.24146899          0.14762910
          6.58750000          4.23326953          0.15164960
          6.59375000          4.24227323          0.14765897
          6.60000000          4.23315485          0.15173343
          6.60625000          4.24252575          0.14779042
          6.61250000          4.23462627          0.15190541
          6.61875000          4.24408527          0.14799966
          6.62500000          4.23196458          0.15213921
          6.63125000          4.24150253          0.14825727
          6.63750000          4.24101120          0.15240493
          6.64375000          4.25990696          0.14853235
          6.65000000          4.25907128          0.15267344
          6.65625000          4.26810081          0.14879719
          6.66250000          4.26832886          0.15292099
          6.66875000          4.27619146          0.14903161
          6.67500000          4.26940816          0.15313263
          6.68125000          4.27715789          0.14922543
          6.68750000          4.27058305          0.15330348
          6.69375000          4.27797344          0.14937848
          6.70000000          4.27161056          0.15343742
          6.70625000          4.27870270          0.14949795
          6.71250000          4.27255336          0.15354349
          6.71875000          4.27918053          0.14959401
          6.72500000          4.27325490          0.15363126
          6.73125000          4.27979026          0.14967515
          6.73750000          4.27410843          0.15370692
          6.74375000          4.27975529          0.14974504
          6.75000000          4.27480314          0.15377131
          6.75625000          4.28050438          0.14980201
          6.76250000          4.27655225          0.15382091
          6.76875000          4.27897251          0.14984136
          6.77500000          4.27594050          0.15385109
          6.78125000          4.28660700          0.14985939
          6.78750000          4.28553372          0.15386025
          6.79375000          4.28169148          0.14985738
          6.80000000          4.26608284          0.15385304
          6.80625000          4.26109675          0.14984368
          6.81250000          4.24783306          0.15384081
          6.81875000          4.25036525          0.14983260
          6.82500000          4.24614438          0.15383907
          6.83125000          4.25102759          0.14984045
          6.83750000          4.24658734          0.15386274
          6.84375000          4.25142095          0.14988021
          6.85000000          4.24770317          0.15392110
          6.85625000          4.25236762          0.14995713
          6.86250000          4.24624691          0.15401470
          6.86875000          4.25254930          0.15006716
          6.87500000          4.26391087          0.15413559
          6.88125000          4.27684829          0.15019888
          6.88750000          4.28053914          0.15427059
          6.89375000          4.28146396          0.15033793
          6.90000000          4.28246066          0.15440611
          6.90625000          4.28327529          0.15047182
          6.91250000          4.28268865          0.15453215
          6.91875000          4.28323267          0.15059292
          6.92500000          4.28268096          0.15464395
          6.93125000          4.28372694          0.15069883
          6.93750000          4.28287832          0.15474107
          6.94375000          4.28453107          0.15079043
          6.95000000          4.28212952          0.15482504
          6.95625000          4.28458575          0.15086946
          6.96250000          4.28368853          0.15489738
          6.96875000          4.28641348          0.15093715
          6.97500000          4.28067075          0.15495907
          6.98125000          4.29256654          0.15099459
          6.98750000          4.29215919          0.15501161
          6.99375000          4.29714879          0.15104413
          7.00000000          4.28730107          0.15505837
          7.00625000          4.28501135          0.15109043
          7.01250000          4.27691549          0.15510497
          7.01875000          4.27646044          0.15114008
          7.02500000          4.27072359          0.15515812
          7.03125000          4.27278179          0.15119962
          7.03750000          4.27038273          0.15522322
          7.04375000          4.27541809          0.15127306
          7.05000000          4.27304144          0.15530232
          7.05625000          4.28312829          0.15136039
          7.06250000          4.28727823          0.15539343
          7.06875000          4.29644415          0.15145783
          7.07500000          4.29499004          0.15549161
          7.08125000          4.29791666          0.15155959
          7.08750000          4.29121834          0.15559108
          7.09375000          4.29225299          0.15166008
          7.10000000          4.29053910          0.15568709
          7.10625000          4.29289910          0.15175539
          7.11250000          4.29133846          0.15577687
          7.11875000          4.29257619          0.15184368
          7.12500000          4.29145365          0.15585946
          7.13125000          4.29443099          0.15192464
          7.13750000          4.29367433          0.15593508
          7.14375000          4.29690223          0.15199894
          7.15000000          4.29827517          0.15600475
          7.15625000          4.30300296          0.15206801
          7.16250000          4.30339625          0.15607026
          7.16875000          4.30380453          0.15213407
          7.17500000          4.29947927          0.15613412
          7.18125000          4.29863760          0.15220000
          7.18750000          4.29504722          0.15619931
          7.19375000          4.29567489          0.15226878
          7.20000000          4.29421120          0.15626840
          7.20625000          4.29646057          0.15234253
          7.21250000          4.29499991          0.15634278
          7.21875000          4.30215654          0.15242179
          7.22500000          4.30402356          0.15642211
          7.23125000          4.30833349          0.15250542
          7.23750000          4.30748749          0.15650462
          7.24375000          4.30863588          0.15259112
          7.25000000          4.30510093          0.15658783
          7.25625000          4.30343365          0.15267632
          7.26250000          4.30098039          0.15666939
          7.26875000          4.30065619          0.15275891
          7.27500000          4.29957910          0.15674764
          7.28125000          4.30091565          0.15283760
          7.28750000          4.30079612          0.15682169
          7.29375000          4.30338674          0.15291187
          7.30000000          4.30380283          0.15689139
          7.30625000          4.30678076          0.15298182
          7.31250000          4.30724510          0.15695706
          7.31875000          4.30971334          0.15304797
          7.32500000          4.30954575          0.15701933
          7.33125000          4.31089237          0.15311103
          7.33750000          4.30957774          0.15707885
          7.34375000          4.30941646          0.15317154
          7.35000000          4.30670760          0.15713597
          7.35625000          4.30494142          0.15322960
          7.36250000          4.30263223          0.15719045
          7.36875000          4.30345184          0.15328456
          7.37500000          4.30317704          0.15724131
          7.38125000          4.30353892          0.15333511
          7.38750000          4.30366958          0.15728704
          7.39375000          4.30358409          0.15337952
          7.40000000          4.30423261          0.15732580
          7.40625000          4.30392152          0.15341594
          7.41250000          4.30468695          0.15735613
          7.41875000          4.30414998          0.15344302
          7.42500000          4.30530559          0.15737621
          7.43125000          4.30450111          0.15345915
          7.43750000          4.30600871          0.15738686
          7.44375000          4.30489401          0.15346543
          7.45000000          4.30680331          0.15738323
          7.45625000          4.30561771          0.15345731
          7.46250000          4.30749025          0.15737850
          7.46875000          4.30623402          0.15344835
          7.47500000          4.30834556          0.15734081
          7.48125000          4.30674323          0.15340770
          7.48750000          4.30912202          0.15735720
          7.49375000          4.30714563          0.15342129
          7.50000000          4.30979213          0.15722517
          7.50625000          4.30760241          0.15329500
          7.51250000          4.31035617          0.15740775
          7.51875000          4.30816513          0.15346070
          7.52500000          4.31081423          0.15754818
          7.53125000          4.30862269          0.15358707
          7.53750000          4.31116699          0.15765468
          7.54375000          4.30897424          0.15368359
          7.55000000          4.31141359          0.15773716
          7.55625000          4.30922308          0.15376063
          7.56250000          4.31155720          0.15780540
          7.56875000          4.30963141          0.15382740
          7.57500000          4.31159088          0.15786704
          7.58125000          4.31041239          0.15388989
          7.58750000          4.31153212          0.15792580
          7.59375000          4.31121642          0.15394955
          7.60000000          4.31134453          0.15798072
          7.60625000          4.31204549          0.15400301
          7.61250000          4.31160053          0.15802642
          7.61875000          4.31268959          0.15404299
          7.62500000          4.31204837          0.15805458
          7.63125000          4.31348956          0.15406029
          7.63750000          4.31269524          0.15805625
          7.64375000          4.31417325          0.15404641
          7.65000000          4.31126194          0.15802447
          7.65625000          4.32170428          0.15399628
          7.66250000          4.32123712          0.15795689
          7.66875000          4.32469313          0.15391063
          7.67500000          4.30807291          0.15785766
          7.68125000          4.30202137          0.15379737
          7.68750000          4.28612065          0.15773804
          7.69375000          4.28254889          0.15367150
          7.70000000          4.27713958          0.15761554
          7.70625000          4.28310112          0.15355323
          7.71250000          4.27732756          0.15751116
          7.71875000          4.28354285          0.15346439
          7.72500000          4.27764346          0.15744536
          7.73125000          4.28393715          0.15342394
          7.73750000          4.27835967          0.15743351
          7.74375000          4.28398426          0.15344348
          7.75000000          4.27925274          0.15748216
          7.75625000          4.28492385          0.15352443
          7.76250000          4.28109154          0.15758740
          7.76875000          4.28223638          0.15365763
          7.77500000          4.27931031          0.15773594
          7.78125000          4.30063011          0.15382587
          7.78750000          4.30955627          0.15790869
          7.79375000          4.31970034          0.15400848
          7.80000000          4.31582696          0.15808572
          7.80625000          4.32183744          0.15418641
          7.81250000          4.31986791          0.15825084
          7.81875000          4.32155748          0.15434622
          7.82500000          4.32096818          0.15839437
          7.83125000          4.32122354          0.15448158
          7.83750000          4.32201455          0.15851339
          7.84375000          4.32065615          0.15459225
          7.85000000          4.32319062          0.15860968
          7.85625000          4.32034502          0.15468134
          7.86250000          4.32488704          0.15868673
          7.86875000          4.31909627          0.15475222
          7.87500000          4.32570322          0.15874717
          7.88125000          4.31962568          0.15480673
          7.88750000          4.32843804          0.15879199
          7.89375000          4.31659764          0.15484530
          7.90000000          4.32700955          0.15882150
          7.90625000          4.32607752          0.15486869
          7.91250000          4.33999267          0.15883741
          7.91875000          4.32558698          0.15488016
          7.92500000          4.32999529          0.15884468
          7.93125000          4.30881453          0.15488666
          7.93750000          4.31691284          0.15885173
          7.94375000          4.29595022          0.15489809
          7.95000000          4.30858398          0.15886878
          7.95625000          4.28826860          0.15492470
          7.96250000          4.30588232          0.15890481
          7.96875000          4.28732235          0.15497385
          7.97500000          4.30995723          0.15896454
          7.98125000          4.29146828          0.15504747
          7.98750000          4.31662580          0.15904691
          7.99375000          4.30682578          0.15514163
          8.00000000          4.33632735          0.15914575
