                Time     Total_Variation            L2_Error            L1_Error
          0.63750000          2.00000000          0.04047128          0.00564905
          0.64062500          2.00000000          0.04343508          0.00591217
          0.64375000          2.00000000          0.04047195          0.00564918
          0.64687500          2.00000000          0.04343551          0.00591228
          0.65000000          2.00000000          0.04047258          0.00564930
          0.65312500          2.00000000          0.04343592          0.00591239
          0.65625000          2.00000000          0.04047317          0.00564941
          0.65937500          2.00000000          0.04343629          0.00591250
          0.66250000          2.00000000          0.04047373          0.00564951
          0.66562500          2.00000000          0.04343664          0.00591259
          0.66875000          2.00000000          0.04047426          0.00564961
          0.67187500          2.00000000          0.04343697          0.00591268
          0.67500000          2.00000000          0.04047476          0.00564971
          0.67812500          2.00000000          0.04343727          0.00591277
          0.68125000          2.00000000          0.04047523          0.00564980
          0.68437500          2.00000000          0.04343756          0.00591285
          0.68750000          2.00000000          0.04047567          0.00564988
          0.69062500          2.00000000          0.04343782          0.00591292
          0.69375000          2.00000000          0.04047609          0.00564996
          0.69687500          2.00000000          0.04343807          0.00591299
          0.70000000          2.00000000          0.04047649          0.00565003
          0.70312500          2.00000000          0.04343831          0.00591306
          0.70625000          2.00000000          0.04047686          0.00565010
          0.70937500          2.00000000          0.04343852          0.00591312
          0.71250000          2.00000000          0.04047721          0.00565017
          0.71562500          2.00000000          0.04343873          0.00591318
          0.71875000          2.00000000          0.04047754          0.00565023
          0.72187500          2.00000000          0.04343892          0.00591324
          0.72500000          2.00000000          0.04047785          0.00565029
          0.72812500          2.00000000          0.04343910          0.00591329
          0.73125000          2.00000000          0.04047814          0.00565035
          0.73437500          2.00000000          0.04343927          0.00591334
          0.73750000          2.00000000          0.04047842          0.00565040
          0.74062500          2.00000000          0.04343943          0.00591338
          0.74375000          2.00000000          0.04047868          0.00565045
          0.74687500          2.00000000          0.04343958          0.00591342
          0.75000000          2.00000000          0.04047892          0.00565049
          0.75312500          2.00000000          0.04343972          0.00591346
          0.75625000          2.00000000          0.04047915          0.00565053
          0.75937500          2.00000000          0.04343985          0.00591350
          0.76250000          2.00000000          0.04047937          0.00565058
          0.76562500          2.00000000          0.04343997          0.00591354
          0.76875000          2.00000000          0.04047958          0.00565061
          0.77187500          2.00000000          0.04344009          0.00591357
          0.77500000          2.00000000          0.04047977          0.00565065
          0.77812500          2.00000000          0.04344020          0.00591360
          0.78125000          2.00000000          0.04047995          0.00565068
          0.78437500          2.00000000          0.04344030          0.00591363
          0.78750000          2.00000000          0.04048012          0.00565071
          0.79062500          2.00000000          0.04344039          0.00591366
          0.79375000          2.00000000          0.04048028          0.00565074
          0.79687500          2.00000000          0.04344048          0.00591369
          0.80000000          2.00000000          0.04048043          0.00565077
          0.80312500          2.00000000          0.04344057          0.00591371
          0.80625000          2.00000000          0.04048057          0.00565080
          0.80937500          2.00000000          0.04344065          0.00591373
          0.81250000          2.00000000          0.04048071          0.00565082
          0.81562500          2.00000000          0.04344072          0.00591376
          0.81875000          2.00000000          0.04048083          0.00565085
          0.82187500          2.00000000          0.04344079          0.00591378
          0.82500000          2.00000000          0.04048095          0.00565087
          0.82812500          2.00000000          0.04344086          0.00591379
          0.83125000          2.00000000          0.04048107          0.00565089
          0.83437500          2.00000000          0.04344092          0.00591381
          0.83750000          2.00000000          0.04048117          0.00565091
          0.84062500          2.00000000          0.04344098          0.00591383
          0.84375000          2.00000000          0.04048127          0.00565093
          0.84687500          2.00000000          0.04344103          0.00591385
          0.85000000          2.00000000          0.04048136          0.00565095
          0.85312500          2.00000000          0.04344109          0.00591386
          0.85625000          2.00000000          0.04048145          0.00565096
          0.85937500          2.00000000          0.04344113          0.00591388
          0.86250000          2.00000000          0.04048153          0.00565098
          0.86562500          2.00000000          0.04344118          0.00591389
          0.86875000          2.00000000          0.04048161          0.00565099
          0.87187500          2.00000000          0.04344122          0.00591390
          0.87500000          2.00000000          0.04048168          0.00565101
          0.87812500          2.00000000          0.04344126          0.00591391
          0.88125000          2.00000000          0.04048175          0.00565102
          0.88437500          2.00000000          0.04344130          0.00591392
          0.88750000          2.00000000          0.04048182          0.00565103
          0.89062500          2.00000000          0.04344134          0.00591393
          0.89375000          2.00000000          0.04048188          0.00565104
          0.89687500          2.00000000          0.04344137          0.00591394
          0.90000000          2.00000000          0.04048194          0.00565105
          0.90312500          2.00000000          0.04344140          0.00591395
          0.90625000          2.00000000          0.04048199          0.00565106
          0.90937500          2.00000000          0.04344143          0.00591396
          0.91250000          2.00000000          0.04048204          0.00565107
          0.91562500          2.00000000          0.04344146          0.00591397
          0.91875000          2.00000000          0.04048209          0.00565108
          0.92187500          2.00000000          0.04344149          0.00591398
          0.92500000          2.00000000          0.04048213          0.00565109
          0.92812500          2.00000000          0.04344151          0.00591398
          0.93125000          2.00000000          0.04048218          0.00565110
          0.93437500          2.00000000          0.04344153          0.00591399
          0.93750000          2.00000000          0.04048222          0.00565110
          0.94062500          2.00000000          0.04344156          0.00591400
          0.94375000          2.00000000          0.04048225          0.00565111
          0.94687500          2.00000000          0.04344158          0.00591400
          0.95000000          2.00000000          0.04048229          0.00565112
          0.95312500          2.00000000          0.04344160          0.00591401
          0.95625000          2.00000000          0.04048232          0.00565112
          0.95937500          2.00000000          0.04344161          0.00591401
          0.96250000          2.00000000          0.04048235          0.00565113
          0.96562500          2.00000000          0.04344163          0.00591402
          0.96875000          2.00000000          0.04048238          0.00565113
          0.97187500          2.00000000          0.04344165          0.00591402
          0.97500000          2.00000000          0.04048241          0.00565114
          0.97812500          2.00000000          0.04344166          0.00591403
          0.98125000          2.00000000          0.04048244          0.00565114
          0.98437500          2.00000000          0.04344168          0.00591403
          0.98750000          2.00000000          0.04048246          0.00565115
          0.99062500          2.00000000          0.04344169          0.00591404
          0.99375000          2.00000000          0.04048248          0.00565115
          0.99687500          2.00000000          0.04344170          0.00591404
          1.00000000          2.00000000          0.04048251          0.00565116
          1.00312500          2.00000000          0.04344171          0.00591404
          1.00625000          2.00000000          0.04048253          0.00565116
          1.00937500          2.00000000          0.04344172          0.00591405
          1.01250000          2.00000000          0.04048254          0.00565116
          1.01562500          2.00000000          0.04344173          0.00591405
          1.01875000          2.00000000          0.04048256          0.00565117
          1.02187500          2.00000000          0.04344174          0.00591405
          1.02500000          2.00000000          0.04048258          0.00565117
          1.02812500          2.00000000          0.04344175          0.00591406
          1.03125000          2.00000000          0.04048260          0.00565117
          1.03437500          2.00000000          0.04344176          0.00591406
          1.03750000          2.00000000          0.04048261          0.00565118
          1.04062500          2.00000000          0.04344177          0.00591406
          1.04375000          2.00000000          0.04048263          0.00565118
          1.04687500          2.00000000          0.04344178          0.00591406
          1.05000000          2.00000000          0.04048264          0.00565118
          1.05312500          2.00000000          0.04344179          0.00591407
          1.05625000          2.00000000          0.04048265          0.00565118
          1.05937500          2.00000000          0.04344179          0.00591407
          1.06250000          2.00000000          0.04048266          0.00565119
          1.06562500          2.00000000          0.04344180          0.00591407
          1.06875000          2.00000000          0.04048267          0.00565119
          1.07187500          2.00000000          0.04344180          0.00591407
          1.07500000          2.00000000          0.04048268          0.00565119
          1.07812500          2.00000000          0.04344181          0.00591407
          1.08125000          2.00000000          0.04048269          0.00565119
          1.08437500          2.00000000          0.04344182          0.00591407
          1.08750000          2.00000000          0.04048270          0.00565119
          1.09062500          2.00000000          0.04344182          0.00591408
          1.09375000          2.00000000          0.04048271          0.00565120
          1.09687500          2.00000000          0.04344183          0.00591408
          1.10000000          2.00000000          0.04048272          0.00565120
          1.10312500          2.00000000          0.04344183          0.00591408
          1.10625000          2.00000000          0.04048273          0.00565120
          1.10937500          2.00000000          0.04344183          0.00591408
          1.11250000          2.00000000          0.04048273          0.00565120
          1.11562500          2.00000000          0.04344184          0.00591408
          1.11875000          2.00000000          0.04048274          0.00565120
          1.12187500          2.00000000          0.04344184          0.00591408
          1.12500000          2.00000000          0.04048275          0.00565120
          1.12812500          2.00000000          0.04344185          0.00591408
          1.13125000          2.00000000          0.04048275          0.00565120
          1.13437500          2.00000000          0.04344185          0.00591408
          1.13750000          2.00000000          0.04048276          0.00565120
          1.14062500          2.00000000          0.04344185          0.00591408
          1.14375000          2.00000000          0.04048277          0.00565121
          1.14687500          2.00000000          0.04344185          0.00591409
          1.15000000          2.00000000          0.04048277          0.00565121
          1.15312500          2.00000000          0.04344186          0.00591409
          1.15625000          2.00000000          0.04048277          0.00565121
          1.15937500          2.00000000          0.04344186          0.00591409
          1.16250000          2.00000000          0.04048278          0.00565121
          1.16562500          2.00000000          0.04344186          0.00591409
          1.16875000          2.00000000          0.04048278          0.00565121
          1.17187500          2.00000000          0.04344186          0.00591409
          1.17500000          2.00000000          0.04048279          0.00565121
          1.17812500          2.00000000          0.04344187          0.00591409
          1.18125000          2.00000000          0.04048279          0.00565121
          1.18437500          2.00000000          0.04344187          0.00591409
          1.18750000          2.00000000          0.04048279          0.00565121
          1.19062500          2.00000000          0.04344187          0.00591409
          1.19375000          2.00000000          0.04048280          0.00565121
          1.19687500          2.00000000          0.04344187          0.00591409
          1.20000000          2.00000000          0.04048280          0.00565121
          1.20312500          2.00000000          0.04344187          0.00591409
          1.20625000          2.00000000          0.04048280          0.00565121
          1.20937500          2.00000000          0.04344188          0.00591409
          1.21250000          2.00000000          0.04048281          0.00565121
          1.21562500          2.00000000          0.04344188          0.00591409
          1.21875000          2.00000000          0.04048281          0.00565121
          1.22187500          2.00000000          0.04344188          0.00591409
          1.22500000          2.00000000          0.04048281          0.00565121
          1.22812500          2.00000000          0.04344188          0.00591409
          1.23125000          2.00000000          0.04048281          0.00565121
          1.23437500          2.00000000          0.04344188          0.00591409
          1.23750000          2.00000000          0.04048282          0.00565121
          1.24062500          2.00000000          0.04344188          0.00591409
          1.24375000          2.00000000          0.04048282          0.00565121
          1.24687500          2.00000000          0.04344188          0.00591409
          1.25000000          2.00000000          0.04048282          0.00565122
          1.25312500          2.00000000          0.04344188          0.00591409
          1.25625000          2.00000000          0.04048282          0.00565122
          1.25937500          2.00000000          0.04344188          0.00591409
          1.26250000          2.00000000          0.04048282          0.00565122
          1.26562500          2.00000000          0.04344189          0.00591409
          1.26875000          2.00000000          0.04048282          0.00565122
          1.27187500          2.00000000          0.04344189          0.00591409
          1.27500000          2.00000000          0.04048283          0.00565122
          1.27812500          2.00000000          0.04344189          0.00591409
          1.28125000          2.00000000          0.04048283          0.00565122
          1.28437500          2.00000000          0.04344189          0.00591410
          1.28750000          2.00000000          0.04048283          0.00565122
          1.29062500          2.00000000          0.04344189          0.00591410
          1.29375000          2.00000000          0.04048283          0.00565122
          1.29687500          2.00000000          0.04344189          0.00591410
          1.30000000          2.00000000          0.04048283          0.00565122
          1.30312500          2.00000000          0.04344189          0.00591410
          1.30625000          2.00000000          0.04048283          0.00565122
          1.30937500          2.00000000          0.04344189          0.00591410
          1.31250000          2.00000000          0.04048283          0.00565122
          1.31562500          2.00000000          0.04344189          0.00591410
          1.31875000          2.00000000          0.04048283          0.00565122
          1.32187500          2.00000000          0.04344189          0.00591410
          1.32500000          2.00000000          0.04048284          0.00565122
          1.32812500          2.00000000          0.04344189          0.00591410
          1.33125000          2.00000000          0.04048284          0.00565122
          1.33437500          2.00000000          0.04344189          0.00591410
          1.33750000          2.00000000          0.04048284          0.00565122
          1.34062500          2.00000000          0.04344189          0.00591410
          1.34375000          2.00000000          0.04048284          0.00565122
          1.34687500          2.00000000          0.04344189          0.00591410
          1.35000000          2.00000000          0.04048284          0.00565122
          1.35312500          2.00000000          0.04344189          0.00591410
          1.35625000          2.00000000          0.04048284          0.00565122
          1.35937500          2.00000000          0.04344189          0.00591410
          1.36250000          2.00000000          0.04048284          0.00565122
          1.36562500          2.00000000          0.04344189          0.00591410
          1.36875000          2.00000000          0.04048284          0.00565122
          1.37187500          2.00000000          0.04344190          0.00591410
          1.37500000          2.00000000          0.04048284          0.00565122
          1.37812500          2.00000000          0.04344190          0.00591410
          1.38125000          2.00000000          0.04048284          0.00565122
          1.38437500          2.00000000          0.04344190          0.00591410
          1.38750000          2.00000000          0.04048284          0.00565122
          1.39062500          2.00000000          0.04344190          0.00591410
          1.39375000          2.00000000          0.04048284          0.00565122
          1.39687500          2.00000000          0.04344190          0.00591410
          1.40000000          2.00000000          0.04048284          0.00565122
          1.40312500          2.00000000          0.04344190          0.00591410
          1.40625000          2.00000000          0.04048284          0.00565122
          1.40937500          2.00000000          0.04344190          0.00591410
          1.41250000          2.00000000          0.04048284          0.00565122
          1.41562500          2.00000000          0.04344190          0.00591410
          1.41875000          2.00000000          0.04048284          0.00565122
          1.42187500          2.00000000          0.04344190          0.00591410
          1.42500000          2.00000000          0.04048284          0.00565122
          1.42812500          2.00000000          0.04344190          0.00591410
          1.43125000          2.00000000          0.04048284          0.00565122
          1.43437500          2.00000000          0.04344190          0.00591410
          1.43750000          2.00000000          0.04048284          0.00565122
          1.44062500          2.00000000          0.04344190          0.00591410
          1.44375000          2.00000000          0.04048285          0.00565122
          1.44687500          2.00000000          0.04344190          0.00591410
          1.45000000          2.00000000          0.04048285          0.00565122
          1.45312500          2.00000000          0.04344190          0.00591410
          1.45625000          2.00000000          0.04048285          0.00565122
          1.45937500          2.00000000          0.04344190          0.00591411
          1.46250000          2.00000000          0.04048285          0.00565125
          1.46562500          2.00000000          0.04344190          0.00591416
          1.46875000          2.00000000          0.04048285          0.00565137
          1.47187500          2.00000000          0.04344190          0.00591446
          1.47500000          2.00000000          0.04048285          0.00565210
          1.47812500          2.00000000          0.04344192          0.00591622
          1.48125000          2.00000000          0.04048303          0.00565634
          1.48437500          2.00000000          0.04344388          0.00592648
          1.48750000          2.00000000          0.04048848          0.00568107
          1.49062500          2.00000000          0.04346772          0.00598623
          1.49375000          2.00000000          0.04069184          0.00582306
          1.49687500          2.00000000          0.04475954          0.00623025
          1.50000000          2.00000000          0.04277922          0.00607482
          1.50312500          2.00000000          0.04273553          0.00607076
          1.50625000          2.00000000          0.04158761          0.00592849
          1.50937500          2.00000000          0.04195656          0.00590943
          1.51250000          2.00000000          0.04147824          0.00584870
          1.51562500          2.00000000          0.04189732          0.00587575
          1.51875000          2.00000000          0.04149720          0.00583643
          1.52187500          2.00000000          0.04190768          0.00587092
          1.52500000          2.00000000          0.04150316          0.00583419
          1.52812500          2.00000000          0.04191694          0.00587045
          1.53125000          2.00000000          0.04150479          0.00583367
          1.53437500          2.00000000          0.04192283          0.00587058
          1.53750000          2.00000000          0.04150525          0.00583347
          1.54062500          2.00000000          0.04192662          0.00587074
          1.54375000          2.00000000          0.04150535          0.00583336
          1.54687500          2.00000000          0.04192917          0.00587087
          1.55000000          2.00000000          0.04150532          0.00583329
          1.55312500          2.00000000          0.04193094          0.00587096
          1.55625000          2.00000000          0.04150524          0.00583323
          1.55937500          2.00000000          0.04193222          0.00587103
          1.56250000          2.00000000          0.04150514          0.00583319
          1.56562500          2.00000000          0.04193317          0.00587108
          1.56875000          2.00000000          0.04150503          0.00583315
          1.57187500          2.00000000          0.04193390          0.00587112
          1.57500000          2.00000000          0.04150493          0.00583312
          1.57812500          2.00000000          0.04193445          0.00587116
          1.58125000          2.00000000          0.04150484          0.00583310
          1.58437500          2.00000000          0.04193489          0.00587118
          1.58750000          2.00000000          0.04150476          0.00583308
          1.59062500          2.00000000          0.04193524          0.00587120
          1.59375000          2.00000000          0.04150468          0.00583307
          1.59687500          2.00000000          0.04193552          0.00587122
          1.60000000          2.00000000          0.04150461          0.00583305
          1.60312500          2.00000000          0.04193575          0.00587124
          1.60625000          2.00000000          0.04150455          0.00583304
          1.60937500          2.00000000          0.04193594          0.00587125
          1.61250000          2.00000000          0.04150450          0.00583303
          1.61562500          2.00000000          0.04193609          0.00587126
          1.61875000          2.00000000          0.04150445          0.00583303
          1.62187500          2.00000000          0.04193622          0.00587127
          1.62500000          2.00000000          0.04150440          0.00583302
          1.62812500          2.00000000          0.04193633          0.00587127
          1.63125000          2.00000000          0.04150436          0.00583301
          1.63437500          2.00000000          0.04193642          0.00587128
          1.63750000          2.00000000          0.04150433          0.00583301
          1.64062500          2.00000000          0.04193649          0.00587128
          1.64375000          2.00000000          0.04150430          0.00583301
          1.64687500          2.00000000          0.04193656          0.00587129
          1.65000000          2.00000000          0.04150427          0.00583300
          1.65312500          2.00000000          0.04193662          0.00587129
          1.65625000          2.00000000          0.04150425          0.00583300
          1.65937500          2.00000000          0.04193666          0.00587130
          1.66250000          2.00000000          0.04150423          0.00583300
          1.66562500          2.00000000          0.04193670          0.00587130
          1.66875000          2.00000000          0.04150421          0.00583299
          1.67187500          2.00000000          0.04193674          0.00587130
          1.67500000          2.00000000          0.04150419          0.00583299
          1.67812500          2.00000000          0.04193677          0.00587130
          1.68125000          2.00000000          0.04150417          0.00583299
          1.68437500          2.00000000          0.04193680          0.00587131
          1.68750000          2.00000000          0.04150416          0.00583299
          1.69062500          2.00000000          0.04193682          0.00587131
          1.69375000          2.00000000          0.04150415          0.00583299
          1.69687500          2.00000000          0.04193684          0.00587131
          1.70000000          2.00000000          0.04150414          0.00583298
          1.70312500          2.00000000          0.04193686          0.00587131
          1.70625000          2.00000000          0.04150413          0.00583298
          1.70937500          2.00000000          0.04193687          0.00587131
          1.71250000          2.00000000          0.04150412          0.00583298
          1.71562500          2.00000000          0.04193689          0.00587131
          1.71875000          2.00000000          0.04150411          0.00583298
          1.72187500          2.00000000          0.04193690          0.00587131
          1.72500000          2.00000000          0.04150410          0.00583298
          1.72812500          2.00000000          0.04193691          0.00587131
          1.73125000          2.00000000          0.04150410          0.00583298
