                   x         u_numerical        u_analytical
         -0.98750000          0.00000060          0.00000000
         -0.96250000          0.00000060          0.00000000
         -0.93750000          0.00000079          0.00000000
         -0.91250000          0.00000155          0.00000000
         -0.88750000          0.00000389          0.00000000
         -0.86250000          0.00001024          0.00000000
         -0.83750000          0.00002655          0.00000000
         -0.81250000          0.00006704          0.00000000
         -0.78750000          0.00016477          0.00000000
         -0.76250000          0.00039441          0.00000000
         -0.73750000          0.00091888          0.00000000
         -0.71250000          0.00208033          0.00000000
         -0.68750000          0.00456675          0.00000000
         -0.66250000          0.00969094          0.00000000
         -0.63750000          0.01979979          0.00000000
         -0.61250000          0.03874439          0.00000000
         -0.58750000          0.07213209          0.00000000
         -0.56250000          0.12676458          0.00000000
         -0.53750000          0.20852171          0.00000000
         -0.51250000          0.31863674          0.00000000
         -0.48750000          0.45018940          1.00000000
         -0.46250000          0.58820958          1.00000000
         -0.43750000          0.71500402          1.00000000
         -0.41250000          0.81750211          1.00000000
         -0.38750000          0.89125455          1.00000000
         -0.36250000          0.93921716          1.00000000
         -0.33750000          0.96786211          1.00000000
         -0.31250000          0.98380403          1.00000000
         -0.28750000          0.99217191          1.00000000
         -0.26250000          0.99635347          1.00000000
         -0.23750000          0.99835678          1.00000000
         -0.21250000          0.99928168          1.00000000
         -0.18750000          0.99969475          1.00000000
         -0.16250000          0.99987374          1.00000000
         -0.13750000          0.99994915          1.00000000
         -0.11250000          0.99998008          1.00000000
         -0.08750000          0.99999241          1.00000000
         -0.06250000          0.99999715          1.00000000
         -0.03750000          0.99999884          1.00000000
         -0.01250000          0.99999935          1.00000000
          0.01250000          0.99999945          1.00000000
          0.03750000          0.99999944          1.00000000
          0.06250000          0.99999927          1.00000000
          0.08750000          0.99999851          1.00000000
          0.11250000          0.99999620          1.00000000
          0.13750000          0.99998993          1.00000000
          0.16250000          0.99997383          1.00000000
          0.18750000          0.99993388          1.00000000
          0.21250000          0.99983739          1.00000000
          0.23750000          0.99961047          1.00000000
          0.26250000          0.99909169          1.00000000
          0.28750000          0.99794153          1.00000000
          0.31250000          0.99547628          1.00000000
          0.33750000          0.99038881          1.00000000
          0.36250000          0.98033647          1.00000000
          0.38750000          0.96146196          1.00000000
          0.41250000          0.92812338          1.00000000
          0.43750000          0.87343849          1.00000000
          0.46250000          0.79141533          1.00000000
          0.48750000          0.68075963          1.00000000
          0.51250000          0.54849576          0.00000000
          0.53750000          0.40986756          0.00000000
          0.56250000          0.28283140          0.00000000
          0.58750000          0.18051216          0.00000000
          0.61250000          0.10720203          0.00000000
          0.63750000          0.05973326          0.00000000
          0.66250000          0.03149621          0.00000000
          0.68750000          0.01583536          0.00000000
          0.71250000          0.00763857          0.00000000
          0.73750000          0.00355220          0.00000000
          0.76250000          0.00159834          0.00000000
          0.78750000          0.00069779          0.00000000
          0.81250000          0.00029616          0.00000000
          0.83750000          0.00012235          0.00000000
          0.86250000          0.00004921          0.00000000
          0.88750000          0.00001925          0.00000000
          0.91250000          0.00000733          0.00000000
          0.93750000          0.00000277          0.00000000
          0.96250000          0.00000116          0.00000000
          0.98750000          0.00000068          0.00000000
