                   x         u_numerical        u_analytical
         -0.95000000         -0.18337422          0.00000000
         -0.85000000         -0.17122418          0.00000000
         -0.75000000         -0.01464474          0.00000000
         -0.65000000          0.24736192          0.00000000
         -0.55000000          0.51877567          0.00000000
         -0.45000000          0.70952324          1.00000000
         -0.35000000          0.80353857          1.00000000
         -0.25000000          0.86233819          1.00000000
         -0.15000000          0.95492879          1.00000000
         -0.05000000          1.08576667          1.00000000
          0.05000000          1.18738785          1.00000000
          0.15000000          1.17424217          1.00000000
          0.25000000          1.01044050          1.00000000
          0.35000000          0.74459988          1.00000000
          0.45000000          0.48172678          1.00000000
          0.55000000          0.30456364          0.00000000
          0.65000000          0.21047992          0.00000000
          0.75000000          0.13625688          0.00000000
          0.85000000          0.01402027          0.00000000
          0.95000000         -0.10913376          0.00000000
