                Time     Total_Variation            L2_Error            L1_Error
          2.50000000          2.81569639          0.25336514          0.20857998
          2.55000000          2.75453734          0.24346326          0.20812407
          2.60000000          2.81918385          0.25190083          0.20957766
          2.65000000          2.76495720          0.24276575          0.20793002
          2.70000000          2.81534480          0.25070707          0.21051843
          2.75000000          2.77805553          0.24319736          0.20550541
          2.80000000          2.81784764          0.25101354          0.20929549
          2.85000000          2.79870842          0.24523156          0.20801347
          2.90000000          2.77123722          0.25234496          0.21264835
          2.95000000          2.77044601          0.24754031          0.20921999
          3.00000000          2.79847200          0.25316826          0.21450864
          3.05000000          2.78251792          0.24885914          0.20824031
          3.10000000          2.78737075          0.25292602          0.21423458
          3.15000000          2.78707358          0.24942505          0.20715066
          3.20000000          2.77337444          0.25259238          0.21278228
          3.25000000          2.78816608          0.25035848          0.20862653
          3.30000000          2.75690650          0.25258476          0.21424941
          3.35000000          2.78609720          0.25173350          0.20953840
          3.40000000          2.74197274          0.25252748          0.21485307
          3.45000000          2.78091340          0.25271024          0.20950498
          3.50000000          2.73593535          0.25529286          0.21617987
          3.55000000          2.77328507          0.25646123          0.21132315
          3.60000000          2.72774588          0.25187792          0.21362419
          3.65000000          2.76403973          0.25401062          0.20971581
          3.70000000          2.72357768          0.24862908          0.21085180
          3.75000000          2.74869998          0.25194624          0.20784227
          3.80000000          2.72100548          0.24612639          0.20633524
          3.85000000          2.74219183          0.25080099          0.20444908
          3.90000000          2.72692156          0.24463251          0.20587235
          3.95000000          2.69695462          0.25032707          0.20537516
          4.00000000          2.69411871          0.24343347          0.20461472
          4.05000000          2.71600206          0.24954204          0.20522904
          4.10000000          2.69778147          0.24155155          0.20170553
          4.15000000          2.70001483          0.24790574          0.20333637
          4.20000000          2.69214490          0.23923808          0.19807243
          4.25000000          2.68284139          0.24623982          0.20034242
          4.30000000          2.68460210          0.23723529          0.19703349
          4.35000000          2.66477914          0.24532517          0.20071570
          4.40000000          2.67541319          0.23626982          0.19593555
          4.45000000          2.64587309          0.24509522          0.20060499
          4.50000000          2.66459981          0.23967031          0.19612288
          4.55000000          2.62675821          0.24887519          0.20166595
          4.60000000          2.65268690          0.23477990          0.19164174
          4.65000000          2.60787622          0.24491989          0.19815481
          4.70000000          2.64053214          0.23096955          0.18780630
          4.75000000          2.58877387          0.24177119          0.19510411
          4.80000000          2.62280754          0.22802664          0.18286034
          4.85000000          2.57489175          0.23930810          0.19080574
          4.90000000          2.61653021          0.22584623          0.18111634
          4.95000000          2.57325437          0.23734405          0.18947921
          5.00000000          2.58122561          0.22408880          0.17946385
          5.05000000          2.56133294          0.23540744          0.18769905
          5.10000000          2.58241866          0.22212199          0.17682895
          5.15000000          2.54833679          0.23300981          0.18480256
          5.20000000          2.56788021          0.21993471          0.17385163
          5.25000000          2.53510662          0.23055097          0.18121985
          5.30000000          2.55317792          0.21796937          0.17289141
          5.35000000          2.52177274          0.22878420          0.18053285
          5.40000000          2.53854709          0.21730741          0.17235878
          5.45000000          2.50854992          0.22824374          0.17994173
          5.50000000          2.52397368          0.22162215          0.17338944
          5.55000000          2.49542463          0.23253520          0.18084822
          5.60000000          2.50985095          0.21645314          0.16962693
          5.65000000          2.48442627          0.22788151          0.17695100
          5.70000000          2.49679771          0.21304039          0.16612906
          5.75000000          2.47428902          0.22456013          0.17395438
          5.80000000          2.47974101          0.21087426          0.16358048
          5.85000000          2.45934923          0.22212442          0.17000700
          5.90000000          2.47650319          0.20953578          0.16077595
          5.95000000          2.45671318          0.22023650          0.16882183
          6.00000000          2.44742794          0.20868205          0.16007021
          6.05000000          2.43105334          0.21856625          0.16753269
          6.10000000          2.45291854          0.20786265          0.15904478
          6.15000000          2.42280831          0.21673321          0.16552819
          6.20000000          2.44237266          0.20703748          0.15744212
          6.25000000          2.41300602          0.21495048          0.16312857
          6.30000000          2.43261745          0.20635769          0.15751751
          6.35000000          2.40356622          0.21377466          0.16315308
          6.40000000          2.42377429          0.20693254          0.15838843
          6.45000000          2.39602293          0.21408027          0.16363867
          6.50000000          2.41570863          0.21262515          0.16093965
          6.55000000          2.38963516          0.21988739          0.16583679
          6.60000000          2.40867655          0.20798157          0.15834465
          6.65000000          2.38429150          0.21551891          0.16282338
          6.70000000          2.40308250          0.20563674          0.15674168
          6.75000000          2.37612492          0.21306610          0.16090372
          6.80000000          2.39404209          0.20493267          0.15411677
          6.85000000          2.38566886          0.21176729          0.15811261
          6.90000000          2.40056055          0.20505360          0.15475662
          6.95000000          2.36996595          0.21095367          0.15799638
          7.00000000          2.38068259          0.20544685          0.15530631
          7.05000000          2.37781388          0.21024483          0.15778459
          7.10000000          2.38151099          0.20576627          0.15523007
          7.15000000          2.37736441          0.20943106          0.15700366
          7.20000000          2.37907432          0.20617054          0.15500081
          7.25000000          2.37760810          0.20882139          0.15585588
          7.30000000          2.37742266          0.20674518          0.15633948
          7.35000000          2.37855261          0.20878500          0.15698097
          7.40000000          2.37659477          0.20816149          0.15818226
          7.45000000          2.37992340          0.20986326          0.15850114
          7.50000000          2.37636455          0.21394834          0.16153531
          7.55000000          2.38193511          0.21594638          0.16163931
          7.60000000          2.37687959          0.21011915          0.16007265
          7.65000000          2.38473153          0.21220826          0.15980610
          7.70000000          2.37857229          0.20833219          0.15932729
          7.75000000          2.38442739          0.21041500          0.15887199
          7.80000000          2.37688299          0.20823860          0.15741978
          7.85000000          2.39871840          0.20994120          0.15696567
          7.90000000          2.38994564          0.20903636          0.15897723
          7.95000000          2.37897232          0.21001037          0.15794386
          8.00000000          2.37397515          0.21005441          0.16026179
