                   x         u_numerical        u_analytical
         -0.99375000         -0.00450593          0.00000000
         -0.98125000         -0.00287943          0.00000000
         -0.96875000          0.00143660          0.00000000
         -0.95625000          0.00637635          0.00000000
         -0.94375000          0.00881288          0.00000000
         -0.93125000          0.00632610          0.00000000
         -0.91875000         -0.00106799          0.00000000
         -0.90625000         -0.01031892          0.00000000
         -0.89375000         -0.01644804          0.00000000
         -0.88125000         -0.01500234          0.00000000
         -0.86875000         -0.00467045          0.00000000
         -0.85625000          0.01136167          0.00000000
         -0.84375000          0.02621138          0.00000000
         -0.83125000          0.03210709          0.00000000
         -0.81875000          0.02402238          0.00000000
         -0.80625000          0.00246721          0.00000000
         -0.79375000         -0.02592843          0.00000000
         -0.78125000         -0.05045301          0.00000000
         -0.76875000         -0.06024516          0.00000000
         -0.75625000         -0.04857612          0.00000000
         -0.74375000         -0.01579677          0.00000000
         -0.73125000          0.03018665          0.00000000
         -0.71875000          0.07607654          0.00000000
         -0.70625000          0.10718904          0.00000000
         -0.69375000          0.11190742          0.00000000
         -0.68125000          0.08514599          0.00000000
         -0.66875000          0.02983753          0.00000000
         -0.65625000         -0.04382513          0.00000000
         -0.64375000         -0.12096070          0.00000000
         -0.63125000         -0.18549262          0.00000000
         -0.61875000         -0.22355556          0.00000000
         -0.60625000         -0.22600095          0.00000000
         -0.59375000         -0.18956751          0.00000000
         -0.58125000         -0.11669831          0.00000000
         -0.56875000         -0.01431126          0.00000000
         -0.55625000          0.10800063          0.00000000
         -0.54375000          0.23985203          0.00000000
         -0.53125000          0.37165191          0.00000000
         -0.51875000          0.49567842          0.00000000
         -0.50625000          0.60659086          0.00000000
         -0.49375000          0.70145237          1.00000000
         -0.48125000          0.77940691          1.00000000
         -0.46875000          0.84117132          1.00000000
         -0.45625000          0.88848167          1.00000000
         -0.44375000          0.92359253          1.00000000
         -0.43125000          0.94888353          1.00000000
         -0.41875000          0.96659061          1.00000000
         -0.40625000          0.97865394          1.00000000
         -0.39375000          0.98665886          1.00000000
         -0.38125000          0.99183938          1.00000000
         -0.36875000          0.99511538          1.00000000
         -0.35625000          0.99714300          1.00000000
         -0.34375000          0.99836882          1.00000000
         -0.33125000          0.99908545          1.00000000
         -0.31875000          0.99948518          1.00000000
         -0.30625000          0.99970207          1.00000000
         -0.29375000          0.99983188          1.00000000
         -0.28125000          0.99993019          1.00000000
         -0.26875000          1.00000593          1.00000000
         -0.25625000          1.00003428          1.00000000
         -0.24375000          0.99999570          1.00000000
         -0.23125000          0.99991740          1.00000000
         -0.21875000          0.99987607          1.00000000
         -0.20625000          0.99994319          1.00000000
         -0.19375000          1.00010737          1.00000000
         -0.18125000          1.00024684          1.00000000
         -0.16875000          1.00020394          1.00000000
         -0.15625000          0.99992963          1.00000000
         -0.14375000          0.99958263          1.00000000
         -0.13125000          0.99946714          1.00000000
         -0.11875000          0.99980474          1.00000000
         -0.10625000          1.00049135          1.00000000
         -0.09375000          1.00105753          1.00000000
         -0.08125000          1.00094201          1.00000000
         -0.06875000          0.99994747          1.00000000
         -0.05625000          0.99854857          1.00000000
         -0.04375000          0.99774441          1.00000000
         -0.03125000          0.99843234          1.00000000
         -0.01875000          1.00065853          1.00000000
         -0.00625000          1.00329452          1.00000000
          0.00625000          1.00450593          1.00000000
          0.01875000          1.00287943          1.00000000
          0.03125000          0.99856340          1.00000000
          0.04375000          0.99362365          1.00000000
          0.05625000          0.99118712          1.00000000
          0.06875000          0.99367390          1.00000000
          0.08125000          1.00106799          1.00000000
          0.09375000          1.01031892          1.00000000
          0.10625000          1.01644804          1.00000000
          0.11875000          1.01500234          1.00000000
          0.13125000          1.00467045          1.00000000
          0.14375000          0.98863833          1.00000000
          0.15625000          0.97378862          1.00000000
          0.16875000          0.96789291          1.00000000
          0.18125000          0.97597762          1.00000000
          0.19375000          0.99753279          1.00000000
          0.20625000          1.02592843          1.00000000
          0.21875000          1.05045301          1.00000000
          0.23125000          1.06024516          1.00000000
          0.24375000          1.04857612          1.00000000
          0.25625000          1.01579677          1.00000000
          0.26875000          0.96981335          1.00000000
          0.28125000          0.92392346          1.00000000
          0.29375000          0.89281096          1.00000000
          0.30625000          0.88809258          1.00000000
          0.31875000          0.91485401          1.00000000
          0.33125000          0.97016247          1.00000000
          0.34375000          1.04382513          1.00000000
          0.35625000          1.12096070          1.00000000
          0.36875000          1.18549262          1.00000000
          0.38125000          1.22355556          1.00000000
          0.39375000          1.22600095          1.00000000
          0.40625000          1.18956751          1.00000000
          0.41875000          1.11669831          1.00000000
          0.43125000          1.01431126          1.00000000
          0.44375000          0.89199937          1.00000000
          0.45625000          0.76014797          1.00000000
          0.46875000          0.62834809          1.00000000
          0.48125000          0.50432158          1.00000000
          0.49375000          0.39340914          1.00000000
          0.50625000          0.29854763          0.00000000
          0.51875000          0.22059309          0.00000000
          0.53125000          0.15882868          0.00000000
          0.54375000          0.11151833          0.00000000
          0.55625000          0.07640747          0.00000000
          0.56875000          0.05111647          0.00000000
          0.58125000          0.03340939          0.00000000
          0.59375000          0.02134606          0.00000000
          0.60625000          0.01334114          0.00000000
          0.61875000          0.00816062          0.00000000
          0.63125000          0.00488462          0.00000000
          0.64375000          0.00285700          0.00000000
          0.65625000          0.00163118          0.00000000
          0.66875000          0.00091455          0.00000000
          0.68125000          0.00051482          0.00000000
          0.69375000          0.00029793          0.00000000
          0.70625000          0.00016812          0.00000000
          0.71875000          0.00006981          0.00000000
          0.73125000         -0.00000593          0.00000000
          0.74375000         -0.00003428          0.00000000
          0.75625000          0.00000430          0.00000000
          0.76875000          0.00008260          0.00000000
          0.78125000          0.00012393          0.00000000
          0.79375000          0.00005681          0.00000000
          0.80625000         -0.00010737          0.00000000
          0.81875000         -0.00024684          0.00000000
          0.83125000         -0.00020394          0.00000000
          0.84375000          0.00007037          0.00000000
          0.85625000          0.00041737          0.00000000
          0.86875000          0.00053286          0.00000000
          0.88125000          0.00019526          0.00000000
          0.89375000         -0.00049135          0.00000000
          0.90625000         -0.00105753          0.00000000
          0.91875000         -0.00094201          0.00000000
          0.93125000          0.00005253          0.00000000
          0.94375000          0.00145143          0.00000000
          0.95625000          0.00225559          0.00000000
          0.96875000          0.00156766          0.00000000
          0.98125000         -0.00065853          0.00000000
          0.99375000         -0.00329452          0.00000000
