                   x         u_numerical        u_analytical
         -0.99687500         -0.01586485          0.00000000
         -0.99062500         -0.01935533          0.00000000
         -0.98437500         -0.01987491          0.00000000
         -0.97812500         -0.01708404          0.00000000
         -0.97187500         -0.01117077          0.00000000
         -0.96562500         -0.00284968          0.00000000
         -0.95937500          0.00672513          0.00000000
         -0.95312500          0.01612145          0.00000000
         -0.94687500          0.02384110          0.00000000
         -0.94062500          0.02855039          0.00000000
         -0.93437500          0.02929369          0.00000000
         -0.92812500          0.02565674          0.00000000
         -0.92187500          0.01785392          0.00000000
         -0.91562500          0.00672519          0.00000000
         -0.90937500         -0.00635865          0.00000000
         -0.90312500         -0.01966973          0.00000000
         -0.89687500         -0.03135228          0.00000000
         -0.89062500         -0.03967536          0.00000000
         -0.88437500         -0.04327437          0.00000000
         -0.87812500         -0.04134798          0.00000000
         -0.87187500         -0.03378389          0.00000000
         -0.86562500         -0.02119628          0.00000000
         -0.85937500         -0.00486996          0.00000000
         -0.85312500          0.01338155          0.00000000
         -0.84687500          0.03142583          0.00000000
         -0.84062500          0.04706281          0.00000000
         -0.83437500          0.05828639          0.00000000
         -0.82812500          0.06352478          0.00000000
         -0.82187500          0.06183125          0.00000000
         -0.81562500          0.05300385          0.00000000
         -0.80937500          0.03762138          0.00000000
         -0.80312500          0.01699307          0.00000000
         -0.79687500         -0.00697070          0.00000000
         -0.79062500         -0.03195094          0.00000000
         -0.78437500         -0.05545374          0.00000000
         -0.77812500         -0.07505955          0.00000000
         -0.77187500         -0.08866217          0.00000000
         -0.76562500         -0.09467346          0.00000000
         -0.75937500         -0.09217501          0.00000000
         -0.75312500         -0.08100370          0.00000000
         -0.74687500         -0.06176592          0.00000000
         -0.74062500         -0.03578179          0.00000000
         -0.73437500         -0.00496794          0.00000000
         -0.72812500          0.02832785          0.00000000
         -0.72187500          0.06152315          0.00000000
         -0.71562500          0.09200980          0.00000000
         -0.70937500          0.11735702          0.00000000
         -0.70312500          0.13549220          0.00000000
         -0.69687500          0.14484639          0.00000000
         -0.69062500          0.14445530          0.00000000
         -0.68437500          0.13401138          0.00000000
         -0.67812500          0.11386653          0.00000000
         -0.67187500          0.08498928          0.00000000
         -0.66562500          0.04888289          0.00000000
         -0.65937500          0.00747362          0.00000000
         -0.65312500         -0.03702087          0.00000000
         -0.64687500         -0.08223220          0.00000000
         -0.64062500         -0.12578096          0.00000000
         -0.63437500         -0.16540609          0.00000000
         -0.62812500         -0.19907685          0.00000000
         -0.62187500         -0.22508154          0.00000000
         -0.61562500         -0.24209010          0.00000000
         -0.60937500         -0.24918941          0.00000000
         -0.60312500         -0.24589259          0.00000000
         -0.59687500         -0.23212496          0.00000000
         -0.59062500         -0.20819083          0.00000000
         -0.58437500         -0.17472572          0.00000000
         -0.57812500         -0.13263882          0.00000000
         -0.57187500         -0.08305011          0.00000000
         -0.56562500         -0.02722583          0.00000000
         -0.55937500          0.03348452          0.00000000
         -0.55312500          0.09770727          0.00000000
         -0.54687500          0.16409783          0.00000000
         -0.54062500          0.23138650          0.00000000
         -0.53437500          0.29841539          0.00000000
         -0.52812500          0.36416561          0.00000000
         -0.52187500          0.42777401          0.00000000
         -0.51562500          0.48853974          0.00000000
         -0.50937500          0.54592164          0.00000000
         -0.50312500          0.59952836          0.00000000
         -0.49687500          0.64910352          1.00000000
         -0.49062500          0.69450885          1.00000000
         -0.48437500          0.73570749          1.00000000
         -0.47812500          0.77274897          1.00000000
         -0.47187500          0.80575670          1.00000000
         -0.46562500          0.83491696          1.00000000
         -0.45937500          0.86046847          1.00000000
         -0.45312500          0.88269080          1.00000000
         -0.44687500          0.90189082          1.00000000
         -0.44062500          0.91838697          1.00000000
         -0.43437500          0.93249281          1.00000000
         -0.42812500          0.94450169          1.00000000
         -0.42187500          0.95467551          1.00000000
         -0.41562500          0.96323939          1.00000000
         -0.40937500          0.97038345          1.00000000
         -0.40312500          0.97627098          1.00000000
         -0.39687500          0.98105042          1.00000000
         -0.39062500          0.98486761          1.00000000
         -0.38437500          0.98787433          1.00000000
         -0.37812500          0.99023012          1.00000000
         -0.37187500          0.99209616          1.00000000
         -0.36562500          0.99362247          1.00000000
         -0.35937500          0.99493188          1.00000000
         -0.35312500          0.99610571          1.00000000
         -0.34687500          0.99717605          1.00000000
         -0.34062500          0.99812824          1.00000000
         -0.33437500          0.99891441          1.00000000
         -0.32812500          0.99947579          1.00000000
         -0.32187500          0.99976883          1.00000000
         -0.31562500          0.99978808          1.00000000
         -0.30937500          0.99957949          1.00000000
         -0.30312500          0.99923932          1.00000000
         -0.29687500          0.99889779          1.00000000
         -0.29062500          0.99869031          1.00000000
         -0.28437500          0.99872345          1.00000000
         -0.27812500          0.99904421          1.00000000
         -0.27187500          0.99962174          1.00000000
         -0.26562500          1.00034770          1.00000000
         -0.25937500          1.00105711          1.00000000
         -0.25312500          1.00156638          1.00000000
         -0.24687500          1.00172013          1.00000000
         -0.24062500          1.00143545          1.00000000
         -0.23437500          1.00073191          1.00000000
         -0.22812500          0.99973825          1.00000000
         -0.22187500          0.99867182          1.00000000
         -0.21562500          0.99779355          1.00000000
         -0.20937500          0.99734746          1.00000000
         -0.20312500          0.99749843          1.00000000
         -0.19687500          0.99828332          1.00000000
         -0.19062500          0.99958877          1.00000000
         -0.18437500          1.00116305          1.00000000
         -0.17812500          1.00266228          1.00000000
         -0.17187500          1.00372260          1.00000000
         -0.16562500          1.00404371          1.00000000
         -0.15937500          1.00346484          1.00000000
         -0.15312500          1.00201533          1.00000000
         -0.14687500          0.99992607          1.00000000
         -0.14062500          0.99759626          1.00000000
         -0.13437500          0.99551976          1.00000000
         -0.12812500          0.99418434          1.00000000
         -0.12187500          0.99396414          1.00000000
         -0.11562500          0.99502834          1.00000000
         -0.10937500          0.99728681          1.00000000
         -0.10312500          1.00038692          1.00000000
         -0.09687500          1.00376542          1.00000000
         -0.09062500          1.00674818          1.00000000
         -0.08437500          1.00867999          1.00000000
         -0.07812500          1.00905977          1.00000000
         -0.07187500          1.00765396          1.00000000
         -0.06562500          1.00456416          1.00000000
         -0.05937500          1.00023296          1.00000000
         -0.05312500          0.99538338          1.00000000
         -0.04687500          0.99090026          1.00000000
         -0.04062500          0.98767320          1.00000000
         -0.03437500          0.98642906          1.00000000
         -0.02812500          0.98758496          1.00000000
         -0.02187500          0.99114991          1.00000000
         -0.01562500          0.99669550          1.00000000
         -0.00937500          1.00340391          1.00000000
         -0.00312500          1.01018797          1.00000000
          0.00312500          1.01586485          1.00000000
          0.00937500          1.01935533          1.00000000
          0.01562500          1.01987490          1.00000000
          0.02187500          1.01708404          1.00000000
          0.02812500          1.01117077          1.00000000
          0.03437500          1.00284968          1.00000000
          0.04062500          0.99327488          1.00000000
          0.04687500          0.98387855          1.00000000
          0.05312500          0.97615891          1.00000000
          0.05937500          0.97144961          1.00000000
          0.06562500          0.97070630          1.00000000
          0.07187500          0.97434325          1.00000000
          0.07812500          0.98214606          1.00000000
          0.08437500          0.99327481          1.00000000
          0.09062500          1.00635866          1.00000000
          0.09687500          1.01966975          1.00000000
          0.10312500          1.03135230          1.00000000
          0.10937500          1.03967538          1.00000000
          0.11562500          1.04327437          1.00000000
          0.12187500          1.04134796          1.00000000
          0.12812500          1.03378386          1.00000000
          0.13437500          1.02119625          1.00000000
          0.14062500          1.00486994          1.00000000
          0.14687500          0.98661846          1.00000000
          0.15312500          0.96857421          1.00000000
          0.15937500          0.95293725          1.00000000
          0.16562500          0.94171366          1.00000000
          0.17187500          0.93647525          1.00000000
          0.17812500          0.93816873          1.00000000
          0.18437500          0.94699608          1.00000000
          0.19062500          0.96237852          1.00000000
          0.19687500          0.98300684          1.00000000
          0.20312500          1.00697067          1.00000000
          0.20937500          1.03195099          1.00000000
          0.21562500          1.05545386          1.00000000
          0.22187500          1.07505971          1.00000000
          0.22812500          1.08866230          1.00000000
          0.23437500          1.09467350          1.00000000
          0.24062500          1.09217491          1.00000000
          0.24687500          1.08100349          1.00000000
          0.25312500          1.06176565          1.00000000
          0.25937500          1.03578157          1.00000000
          0.26562500          1.00496789          1.00000000
          0.27187500          0.97167233          1.00000000
          0.27812500          0.93847722          1.00000000
          0.28437500          0.90799064          1.00000000
          0.29062500          0.88264332          1.00000000
          0.29687500          0.86450788          1.00000000
          0.30312500          0.85515334          1.00000000
          0.30937500          0.85554411          1.00000000
          0.31562500          0.86598790          1.00000000
          0.32187500          0.88613289          1.00000000
          0.32812500          0.91501056          1.00000000
          0.33437500          0.95111751          1.00000000
          0.34062500          0.99252729          1.00000000
          0.34687500          1.03702203          1.00000000
          0.35312500          1.08223319          1.00000000
          0.35937500          1.12578133          1.00000000
          0.36562500          1.16540558          1.00000000
          0.37187500          1.19907549          1.00000000
          0.37812500          1.22507970          1.00000000
          0.38437500          1.24208841          1.00000000
          0.39062500          1.24918857          1.00000000
          0.39687500          1.24589310          1.00000000
          0.40312500          1.23212687          1.00000000
          0.40937500          1.20819368          1.00000000
          0.41562500          1.17472859          1.00000000
          0.42187500          1.13264062          1.00000000
          0.42812500          1.08304996          1.00000000
          0.43437500          1.02722342          1.00000000
          0.44062500          0.96651129          1.00000000
          0.44687500          0.90228799          1.00000000
          0.45312500          0.83589854          1.00000000
          0.45937500          0.76861251          1.00000000
          0.46562500          0.70158710          1.00000000
          0.47187500          0.63584008          1.00000000
          0.47812500          0.57223341          1.00000000
          0.48437500          0.51146704          1.00000000
          0.49062500          0.45408197          1.00000000
          0.49687500          0.40047026          1.00000000
          0.50312500          0.35088971          0.00000000
          0.50937500          0.30548042          0.00000000
          0.51562500          0.26428088          0.00000000
          0.52187500          0.22724235          0.00000000
          0.52812500          0.19424105          0.00000000
          0.53437500          0.16508908          0.00000000
          0.54062500          0.13954521          0.00000000
          0.54687500          0.11732718          0.00000000
          0.55312500          0.09812619          0.00000000
          0.55937500          0.08162325          0.00000000
          0.56562500          0.06750616          0.00000000
          0.57187500          0.05548454          0.00000000
          0.57812500          0.04530039          0.00000000
          0.58437500          0.03673232          0.00000000
          0.59062500          0.02959246          0.00000000
          0.59687500          0.02371744          0.00000000
          0.60312500          0.01895614          0.00000000
          0.60937500          0.01515785          0.00000000
          0.61562500          0.01216502          0.00000000
          0.62187500          0.00981308          0.00000000
          0.62812500          0.00793823          0.00000000
          0.63437500          0.00639131          0.00000000
          0.64062500          0.00505403          0.00000000
          0.64687500          0.00385242          0.00000000
          0.65312500          0.00276267          0.00000000
          0.65937500          0.00180634          0.00000000
          0.66562500          0.00103463          0.00000000
          0.67187500          0.00050461          0.00000000
          0.67812500          0.00025309          0.00000000
          0.68437500          0.00027496          0.00000000
          0.69062500          0.00051254          0.00000000
          0.69687500          0.00085978          0.00000000
          0.70312500          0.00118163          0.00000000
          0.70937500          0.00134466          0.00000000
          0.71562500          0.00125138          0.00000000
          0.72187500          0.00086923          0.00000000
          0.72812500          0.00024552          0.00000000
          0.73437500         -0.00049707          0.00000000
          0.74062500         -0.00118550          0.00000000
          0.74687500         -0.00163711          0.00000000
          0.75312500         -0.00170719          0.00000000
          0.75937500         -0.00133144          0.00000000
          0.76562500         -0.00055202          0.00000000
          0.77187500          0.00048116          0.00000000
          0.77812500          0.00153651          0.00000000
          0.78437500          0.00235003          0.00000000
          0.79062500          0.00268769          0.00000000
          0.79687500          0.00240641          0.00000000
          0.80312500          0.00149872          0.00000000
          0.80937500          0.00010854          0.00000000
          0.81562500         -0.00148790          0.00000000
          0.82187500         -0.00293467          0.00000000
          0.82812500         -0.00387230          0.00000000
          0.83437500         -0.00402164          0.00000000
          0.84062500         -0.00325649          0.00000000
          0.84687500         -0.00164732          0.00000000
          0.85312500          0.00053606          0.00000000
          0.85937500          0.00286671          0.00000000
          0.86562500          0.00484123          0.00000000
          0.87187500          0.00598416          0.00000000
          0.87812500          0.00595446          0.00000000
          0.88437500          0.00463131          0.00000000
          0.89062500          0.00215924          0.00000000
          0.89687500         -0.00105971          0.00000000
          0.90312500         -0.00442866          0.00000000
          0.90937500         -0.00726369          0.00000000
          0.91562500         -0.00892735          0.00000000
          0.92187500         -0.00896210          0.00000000
          0.92812500         -0.00719673          0.00000000
          0.93437500         -0.00380284          0.00000000
          0.94062500          0.00071271          0.00000000
          0.94687500          0.00558105          0.00000000
          0.95312500          0.00989974          0.00000000
          0.95937500          0.01279673          0.00000000
          0.96562500          0.01358802          0.00000000
          0.97187500          0.01194820          0.00000000
          0.97812500          0.00790623          0.00000000
          0.98437500          0.00208604          0.00000000
          0.99062500         -0.00480905          0.00000000
          0.99687500         -0.01160719          0.00000000
