                Time     Total_Variation            L2_Error
          4.57500000          2.02560615          0.07122106
          4.58125000          2.02593679          0.06226237
          4.58750000          2.02613789          0.07124047
          4.59375000          2.02626151          0.06230023
          4.60000000          2.02634134          0.07125801
          4.60625000          2.02640009          0.06233812
          4.61250000          2.02644340          0.07127420
          4.61875000          2.02648019          0.06237567
          4.62500000          2.02651104          0.07128959
          4.63125000          2.02654221          0.06241274
          4.63750000          2.02657069          0.07130467
          4.64375000          2.02660127          0.06244929
          4.65000000          2.02663019          0.07131975
          4.65625000          2.02666195          0.06248532
          4.66250000          2.02669230          0.07133506
          4.66875000          2.02672564          0.06252088
          4.67500000          2.02675746          0.07135068
          4.68125000          2.02679221          0.06255594
          4.68750000          2.02682523          0.07136672
          4.69375000          2.02686109          0.06259049
          4.70000000          2.02689500          0.07138331
          4.70625000          2.02693168          0.08100354
          4.71250000          2.02696624          0.07140051
          4.71875000          2.02700352          0.08981429
          4.72500000          2.02703854          0.07141855
          4.73125000          2.02707627          0.08982183
          4.73750000          2.02711161          0.07143882
          4.74375000          2.02714967          0.08983190
          4.75000000          2.02718537          0.07146042
          4.75625000          2.02722362          0.08984366
          4.76250000          2.02725958          0.07148291
          4.76875000          2.02729794          0.08985663
          4.77500000          2.02733410          0.07150602
          4.78125000          2.02737254          0.08987054
          4.78750000          2.02740886          0.07152961
          4.79375000          2.02744734          0.08988521
          4.80000000          2.02748379          0.07155359
          4.80625000          2.02752230          0.08990050
          4.81250000          2.02755886          0.07157789
          4.81875000          2.02759737          0.08991633
          4.82500000          2.02763403          0.07160248
          4.83125000          2.02767255          0.08993263
          4.83750000          2.02770929          0.07162732
          4.84375000          2.02774779          0.08994935
          4.85000000          2.02778462          0.07165240
          4.85625000          2.02782311          0.08996645
          4.86250000          2.02786001          0.07167770
          4.86875000          2.02789848          0.08998390
          4.87500000          2.02793545          0.07170320
          4.88125000          2.02797391          0.09000168
          4.88750000          2.02801095          0.07172891
          4.89375000          2.02804938          0.09001977
          4.90000000          2.02808649          0.07175480
          4.90625000          2.02812490          0.09003815
          4.91250000          2.02816207          0.07178089
          4.91875000          2.02820047          0.09005683
          4.92500000          2.02823769          0.07180717
          4.93125000          2.02827607          0.09007578
          4.93750000          2.02831336          0.07183363
          4.94375000          2.02835172          0.09009502
          4.95000000          2.02838906          0.07186029
          4.95625000          2.02842741          0.09011453
          4.96250000          2.02846481          0.07188713
          4.96875000          2.02850313          0.09013431
          4.97500000          2.02854059          0.07191417
          4.98125000          2.02857890          0.09015435
          4.98750000          2.02861640          0.07194140
          4.99375000          2.02865470          0.09017465
          5.00000000          2.02869224          0.07196882
          5.00625000          2.02873052          0.09019520
          5.01250000          2.02876810          0.07199644
          5.01875000          2.02880637          0.09021599
          5.02500000          2.02884398          0.07202426
          5.03125000          2.02888223          0.09023703
          5.03750000          2.02891987          0.07205226
          5.04375000          2.02895811          0.09025830
          5.05000000          2.02899578          0.07208046
          5.05625000          2.02903402          0.09027980
          5.06250000          2.02907171          0.07210886
          5.06875000          2.02910994          0.09030154
          5.07500000          2.02914765          0.07213745
          5.08125000          2.02918588          0.09032352
          5.08750000          2.02922362          0.07216624
          5.09375000          2.02926184          0.09034572
          5.10000000          2.02929961          0.07219523
          5.10625000          2.02933783          0.09036815
          5.11250000          2.02937563          0.07222442
          5.11875000          2.02941386          0.09039080
          5.12500000          2.02945169          0.07225381
          5.13125000          2.02948993          0.09041368
          5.13750000          2.02952780          0.07228340
          5.14375000          2.02956605          0.09043677
          5.15000000          2.02960398          0.07231319
          5.15625000          2.02964226          0.09046009
          5.16250000          2.02968024          0.07234318
          5.16875000          2.02971856          0.09048362
          5.17500000          2.02975662          0.07237338
          5.18125000          2.02979500          0.09050736
          5.18750000          2.02983316          0.07240378
          5.19375000          2.02987164          0.09053131
          5.20000000          2.02990995          0.07243438
          5.20625000          2.02994859          0.09055547
          5.21250000          2.02998713          0.07246519
          5.21875000          2.03002605          0.09057982
          5.22500000          2.03006503          0.07249620
          5.23125000          2.03010460          0.09060438
          5.23750000          2.03014426          0.07252741
          5.24375000          2.03018393          0.09062913
          5.25000000          2.03022284          0.07255881
          5.25625000          2.03026094          0.09065407
          5.26250000          2.03029777          0.07259042
          5.26875000          2.03033354          0.09067919
          5.27500000          2.03036809          0.07262222
          5.28125000          2.03040175          0.09070451
          5.28750000          2.03043454          0.07265423
          5.29375000          2.03046684          0.09073002
          5.30000000          2.03049876          0.07268644
          5.30625000          2.03053066          0.09075572
          5.31250000          2.03056269          0.07271888
          5.31875000          2.03059516          0.09078163
          5.32500000          2.03062778          0.07275156
          5.33125000          2.03066128          0.09080775
          5.33750000          2.03069613          0.07278446
          5.34375000          2.03072047          0.09083409
          5.35000000          2.03077787          0.07281762
          5.35625000          2.03085675          0.09086064
          5.36250000          2.03093947          0.07285100
          5.36875000          2.03101564          0.09088735
          5.37500000          2.03108224          0.07288452
          5.38125000          2.03113804          0.09091418
          5.38750000          2.03118796          0.07291816
          5.39375000          2.03123406          0.09094110
          5.40000000          2.03127571          0.07295188
          5.40625000          2.03131122          0.09096810
          5.41250000          2.03133649          0.07298566
          5.41875000          2.03133702          0.09099511
          5.42500000          2.03133326          0.07301929
          5.43125000          2.03132404          0.09102171
          5.43750000          2.03132237          0.07305157
          5.44375000          2.03131766          0.09104591
          5.45000000          2.03131400          0.07307811
          5.45625000          2.03131144          0.09105813
          5.46250000          2.03130656          0.07307481
          5.46875000          2.03130514          0.09109159
          5.47500000          2.03130056          0.07319833
          5.48125000          2.03129935          0.09143315
          5.48750000          2.03129601          0.07423647
          5.49375000          2.03129431          0.09265449
          5.50000000          2.03129173          0.07639083
          5.50625000          2.03128965          0.09485766
          5.51250000          2.03128763          0.07596378
          5.51875000          2.03128526          0.09456873
          5.52500000          2.03128358          0.07602609
          5.53125000          2.03128103          0.09454738
          5.53750000          2.03127959          0.07608811
          5.54375000          2.03127691          0.09454001
          5.55000000          2.03127568          0.07612277
          5.55625000          2.03127290          0.09454594
          5.56250000          2.03127185          0.07615821
          5.56875000          2.03284677          0.09454668
          5.57500000          2.03326765          0.07618094
          5.58125000          2.03388157          0.09456499
          5.58750000          2.03390901          0.07621055
          5.59375000          2.03401848          0.09458465
          5.60000000          2.03398058          0.07624131
          5.60625000          2.03392879          0.09460583
          5.61250000          2.03385311          0.07627089
          5.61875000          2.03369130          0.09463231
          5.62500000          2.03361532          0.07630212
          5.63125000          2.03346487          0.09466315
          5.63750000          2.03345982          0.07633569
          5.64375000          2.03334644          0.09469715
          5.65000000          2.03337053          0.07637074
          5.65625000          2.03330932          0.09473287
          5.66250000          2.03333646          0.07640711
          5.66875000          2.03331121          0.09476960
          5.67500000          2.03333653          0.07644456
          5.68125000          2.03334505          0.09480693
          5.68750000          2.03336755          0.07648281
          5.69375000          2.03339577          0.09484464
          5.70000000          2.03341133          0.07652172
          5.70625000          2.03345292          0.09488251
          5.71250000          2.03346005          0.07656112
          5.71875000          2.03350062          0.09492037
          5.72500000          2.03349223          0.07660089
          5.73125000          2.03352878          0.09495808
          5.73750000          2.03350794          0.07664096
          5.74375000          2.03354266          0.09499557
          5.75000000          2.03353128          0.07668125
          5.75625000          2.03355927          0.09503279
          5.76250000          2.03355866          0.07672170
          5.76875000          2.03358250          0.09506972
          5.77500000          2.03359206          0.07676228
          5.78125000          2.03361347          0.09510638
          5.78750000          2.03362990          0.07680293
          5.79375000          2.03364991          0.09514286
          5.80000000          2.03367109          0.07684364
          5.80625000          2.03369005          0.09517923
          5.81250000          2.03371526          0.07688446
          5.81875000          2.03373309          0.09521550
          5.82500000          2.03376162          0.07692540
          5.83125000          2.03377826          0.09525167
          5.83750000          2.03380958          0.07696648
          5.84375000          2.03382513          0.09528774
          5.85000000          2.03385896          0.07700769
          5.85625000          2.03387360          0.09532371
          5.86250000          2.03390986          0.07704904
          5.86875000          2.03392399          0.09535958
          5.87500000          2.03396262          0.07709051
          5.88125000          2.03397793          0.09539538
          5.88750000          2.03401684          0.07713211
          5.89375000          2.03403571          0.09543112
          5.90000000          2.03407178          0.07717383
          5.90625000          2.03409164          0.09546682
          5.91250000          2.03412521          0.07721567
          5.91875000          2.03414591          0.09550249
          5.92500000          2.03417750          0.07725766
          5.93125000          2.03419919          0.09553817
          5.93750000          2.03422932          0.07729977
          5.94375000          2.03425216          0.09557388
          5.95000000          2.03428124          0.07734204
          5.95625000          2.03430533          0.09560967
          5.96250000          2.03433369          0.07738449
          5.96875000          2.03435908          0.09564553
          5.97500000          2.03438695          0.07742712
          5.98125000          2.03441371          0.09568149
          5.98750000          2.03444126          0.07746996
          5.99375000          2.03446945          0.09571755
          6.00000000          2.03449682          0.07751300
          6.00625000          2.03452645          0.09575373
          6.01250000          2.03455370          0.07755627
          6.01875000          2.03458476          0.09579002
          6.02500000          2.03461196          0.07759976
          6.03125000          2.03464430          0.09582643
          6.03750000          2.03467148          0.07764349
          6.04375000          2.03470484          0.09586299
          6.05000000          2.03473206          0.07768745
          6.05625000          2.03476632          0.09589968
          6.06250000          2.03479359          0.07773165
          6.06875000          2.03482866          0.09593653
          6.07500000          2.03485598          0.07777610
          6.08125000          2.03489177          0.09597353
          6.08750000          2.03491914          0.07782080
          6.09375000          2.03495558          0.09601070
          6.10000000          2.03498297          0.07786574
          6.10625000          2.03502000          0.09604803
          6.11250000          2.03504738          0.07791095
          6.11875000          2.03508494          0.09608553
          6.12500000          2.03511231          0.07795640
          6.13125000          2.03515036          0.09612321
          6.13750000          2.03517857          0.07800212
          6.14375000          2.03521662          0.09616107
          6.15000000          2.03524586          0.07804809
          6.15625000          2.03528370          0.09619911
          6.16250000          2.03531381          0.07809432
          6.16875000          2.03535141          0.09623735
          6.17500000          2.03538232          0.07814081
          6.18125000          2.03541967          0.09627578
          6.18750000          2.03545133          0.07818757
          6.19375000          2.03548845          0.09631440
          6.20000000          2.03552083          0.07823458
          6.20625000          2.03555775          0.09635323
          6.21250000          2.03559080          0.07828186
          6.21875000          2.03562759          0.09639226
          6.22500000          2.03566116          0.07832941
          6.23125000          2.03569792          0.09643152
          6.23750000          2.03573201          0.07837722
          6.24375000          2.03576883          0.09647098
          6.25000000          2.03580347          0.07842530
          6.25625000          2.03584045          0.09651066
          6.26250000          2.03587571          0.07847365
          6.26875000          2.03591298          0.09655056
          6.27500000          2.03594896          0.07852227
          6.28125000          2.03598667          0.09659067
          6.28750000          2.03602351          0.07857116
          6.29375000          2.03606186          0.09663100
          6.30000000          2.03609977          0.07862032
          6.30625000          2.03613901          0.09667152
          6.31250000          2.03617823          0.07866973
          6.31875000          2.03621866          0.09671225
          6.32500000          2.03625953          0.07871940
          6.33125000          2.03630152          0.09675317
          6.33750000          2.03634443          0.07876932
          6.34375000          2.03638765          0.09679427
          6.35000000          2.03643181          0.07881946
          6.35625000          2.03647851          0.09683555
          6.36250000          2.03652702          0.07886982
          6.36875000          2.03657738          0.09687700
          6.37500000          2.03663143          0.07892038
          6.38125000          2.03669062          0.09691858
          6.38750000          2.03674225          0.07897110
          6.39375000          2.03679145          0.09696027
          6.40000000          2.03683242          0.07902195
          6.40625000          2.03685533          0.09700207
          6.41250000          2.03685393          0.07907294
          6.41875000          2.03679605          0.09704399
          6.42500000          2.03661032          0.07912414
          6.43125000          2.03611125          0.09708622
          6.43750000          2.03486174          0.07917610
          6.44375000          2.03179333          0.09712954
          6.45000000          2.02433952          0.07923084
          6.45625000          2.00628890          0.09717975
          6.46250000          1.99692987          0.07930161
          6.46875000          1.99692558          0.09721470
          6.47500000          1.99692380          0.07941845
          6.48125000          1.99691945          0.09803653
          6.48750000          1.99691782          0.08141454
          6.49375000          1.99691342          0.10040482
          6.50000000          1.99691193          0.08546520
          6.50625000          1.99690748          0.10444672
          6.51250000          1.99690611          0.08504875
          6.51875000          1.99690161          0.10456003
          6.52500000          1.99690034          0.08516482
          6.53125000          2.00896978          0.10461879
          6.53750000          2.02115602          0.08525971
          6.54375000          2.02803468          0.10468248
          6.55000000          2.03206358          0.08534972
          6.55625000          2.03445455          0.10473416
          6.56250000          2.03588315          0.08542625
          6.56875000          2.03673304          0.10476960
          6.57500000          2.03724933          0.08548936
          6.58125000          2.03755626          0.10479563
          6.58750000          2.03773815          0.08554352
          6.59375000          2.03784633          0.10481661
          6.60000000          2.03792036          0.08559283
          6.60625000          2.03796913          0.10483614
          6.61250000          2.03800785          0.08563880
          6.61875000          2.03803522          0.10485560
          6.62500000          2.03806380          0.08568266
          6.63125000          2.03808707          0.10487562
          6.63750000          2.03811399          0.08572548
          6.64375000          2.03813749          0.10489657
          6.65000000          2.03816547          0.08576798
          6.65625000          2.03819086          0.10491872
          6.66250000          2.03822077          0.08581059
          6.66875000          2.03824833          0.10494221
          6.67500000          2.03828011          0.08585361
          6.68125000          2.03830958          0.10496723
          6.68750000          2.03834288          0.08589728
          6.69375000          2.03837388          0.10499390
          6.70000000          2.03840835          0.08594176
          6.70625000          2.03844055          0.10502221
          6.71250000          2.03847588          0.08598715
          6.71875000          2.03850902          0.10505209
          6.72500000          2.03854499          0.08603348
          6.73125000          2.03857887          0.10508344
          6.73750000          2.03861532          0.08608076
          6.74375000          2.03864979          0.10511615
          6.75000000          2.03868658          0.08612895
          6.75625000          2.03872152          0.10515011
          6.76250000          2.03875856          0.08617800
          6.76875000          2.03879387          0.10518519
          6.77500000          2.03883107          0.08622786
          6.78125000          2.03886669          0.10522130
          6.78750000          2.03890400          0.08627848
          6.79375000          2.03893987          0.10525835
          6.80000000          2.03897724          0.08632980
          6.80625000          2.03901333          0.10529625
          6.81250000          2.03905073          0.08638177
          6.81875000          2.03908700          0.10533494
          6.82500000          2.03912441          0.08643436
          6.83125000          2.03916084          0.10537437
          6.83750000          2.03919825          0.08648752
          6.84375000          2.03923482          0.10541449
          6.85000000          2.03927220          0.08654123
          6.85625000          2.03930890          0.10545526
          6.86250000          2.03934627          0.08659545
          6.86875000          2.03938309          0.10549665
          6.87500000          2.03942042          0.08665017
          6.88125000          2.03945735          0.10553863
          6.88750000          2.03949465          0.08670537
          6.89375000          2.03953169          0.10558119
          6.90000000          2.03956895          0.08676104
          6.90625000          2.03960609          0.10562428
          6.91250000          2.03964331          0.08681716
          6.91875000          2.03968053          0.10566789
          6.92500000          2.03971772          0.08687371
          6.93125000          2.03975501          0.10571201
          6.93750000          2.03979217          0.08693068
          6.94375000          2.03982952          0.10575662
          6.95000000          2.03986666          0.08698807
          6.95625000          2.03990406          0.10580172
          6.96250000          2.03994117          0.08704587
          6.96875000          2.03997863          0.10584730
          6.97500000          2.04001571          0.08710407
          6.98125000          2.04005322          0.10589335
          6.98750000          2.04009028          0.08716268
          6.99375000          2.04012783          0.10593987
          7.00000000          2.04016487          0.08722169
          7.00625000          2.04020247          0.10598686
          7.01250000          2.04023949          0.08728109
          7.01875000          2.04027713          0.10603430
          7.02500000          2.04031414          0.08734089
          7.03125000          2.04035181          0.10608218
          7.03750000          2.04038881          0.08740109
          7.04375000          2.04042653          0.10613051
          7.05000000          2.04046350          0.08746167
          7.05625000          2.04050127          0.10617927
          7.06250000          2.04053825          0.08752263
          7.06875000          2.04057605          0.10622846
          7.07500000          2.04061304          0.08758398
          7.08125000          2.04065088          0.10627807
          7.08750000          2.04068788          0.08764571
          7.09375000          2.04072576          0.10632807
          7.10000000          2.04076278          0.08770782
          7.10625000          2.04080072          0.10637847
          7.11250000          2.04083775          0.08777029
          7.11875000          2.04087575          0.10642926
          7.12500000          2.04091282          0.08783312
          7.13125000          2.04095090          0.10648042
          7.13750000          2.04098802          0.08789631
          7.14375000          2.04102618          0.10653196
          7.15000000          2.04106337          0.08795986
          7.15625000          2.04110163          0.10658385
          7.16250000          2.04113890          0.08802375
          7.16875000          2.04117729          0.10663610
          7.17500000          2.04121466          0.08808799
          7.18125000          2.04125320          0.10668870
          7.18750000          2.04129071          0.08815257
          7.19375000          2.04132944          0.10674165
          7.20000000          2.04136714          0.08821749
          7.20625000          2.04140615          0.10679492
          7.21250000          2.04144423          0.08828274
          7.21875000          2.04148390          0.10684853
          7.22500000          2.04152257          0.08834832
          7.23125000          2.04156227          0.10690245
          7.23750000          2.04160009          0.08841422
          7.24375000          2.04163821          0.10695668
          7.25000000          2.04167392          0.08848043
          7.25625000          2.04170972          0.10701123
          7.26250000          2.04174305          0.08854696
          7.26875000          2.04177660          0.10706608
          7.27500000          2.04180786          0.08861382
          7.28125000          2.04183965          0.10712124
          7.28750000          2.04186946          0.08868099
          7.29375000          2.04190021          0.10717671
          7.30000000          2.04192938          0.08874851
          7.30625000          2.04195998          0.10723250
          7.31250000          2.04198944          0.08881637
          7.31875000          2.04202087          0.10728862
          7.32500000          2.04205068          0.08888459
          7.33125000          2.04208340          0.10734507
          7.33750000          2.04210179          0.08895318
          7.34375000          2.04214692          0.10740186
          7.35000000          2.04223260          0.08902214
          7.35625000          2.04233664          0.10745897
          7.36250000          2.04243523          0.08909140
          7.36875000          2.04252234          0.10751630
          7.37500000          2.04259336          0.08916084
          7.38125000          2.04265144          0.10757378
          7.38750000          2.04270347          0.08923041
          7.39375000          2.04275038          0.10763139
          7.40000000          2.04278971          0.08930009
          7.40625000          2.04282144          0.10768907
          7.41250000          2.04283381          0.08936976
          7.41875000          2.04282614          0.10774666
          7.42500000          2.04281924          0.08943891
          7.43125000          2.04281649          0.10780308
          7.43750000          2.04280785          0.08950460
          7.44375000          2.04280702          0.10785302
          7.45000000          2.04280218          0.08955350
          7.45625000          2.04279992          0.10787517
          7.46250000          2.04279649          0.08958961
          7.46875000          2.04279338          0.10795628
          7.47500000          2.04279072          0.08976180
          7.48125000          2.04278706          0.10836888
          7.48750000          2.04278490          0.09056022
          7.49375000          2.04278095          0.10932318
          7.50000000          2.04277914          0.09213667
          7.50625000          2.04277610          0.11088248
          7.51250000          2.04277399          0.09193839
          7.51875000          2.04277139          0.11063052
          7.52500000          2.04276906          0.09198229
          7.53125000          2.04276677          0.11055983
          7.53750000          2.04276428          0.09202029
          7.54375000          2.04276223          0.11057079
          7.55000000          2.04275963          0.09206111
          7.55625000          2.04275779          0.11057024
          7.56250000          2.04415919          0.09209387
          7.56875000          2.04550102          0.11061623
          7.57500000          2.04629811          0.09214777
          7.58125000          2.04654319          0.11065935
          7.58750000          2.04657406          0.09220690
          7.59375000          2.04657102          0.11070224
          7.60000000          2.04638497          0.09226642
          7.60625000          2.04631681          0.11075844
          7.61250000          2.04597276          0.09233151
          7.61875000          2.04589288          0.11082345
          7.62500000          2.04566315          0.09240232
          7.63125000          2.04562574          0.11089384
          7.63750000          2.04548697          0.09247818
          7.64375000          2.04546444          0.11096827
          7.65000000          2.04539300          0.09255708
          7.65625000          2.04537932          0.11104551
          7.66250000          2.04536454          0.09263832
          7.66875000          2.04534917          0.11112411
          7.67500000          2.04537696          0.09272105
          7.68125000          2.04536049          0.11120312
          7.68750000          2.04541273          0.09280461
          7.69375000          2.04538729          0.11128203
          7.70000000          2.04545025          0.09288859
          7.70625000          2.04541767          0.11136046
          7.71250000          2.04548527          0.09297266
          7.71875000          2.04546828          0.11143816
          7.72500000          2.04551250          0.09305660
          7.73125000          2.04550159          0.11151502
          7.73750000          2.04552559          0.09314028
          7.74375000          2.04551986          0.11159102
          7.75000000          2.04553018          0.09322361
          7.75625000          2.04553301          0.11166653
          7.76250000          2.04553599          0.09330676
          7.76875000          2.04554508          0.11174166
          7.77500000          2.04554547          0.09338981
          7.78125000          2.04556159          0.11181642
          7.78750000          2.04556082          0.09347280
          7.79375000          2.04558359          0.11189080
          7.80000000          2.04558178          0.09355574
          7.80625000          2.04561024          0.11196473
          7.81250000          2.04560717          0.09363861
          7.81875000          2.04564032          0.11203821
          7.82500000          2.04563581          0.09372138
          7.83125000          2.04567285          0.11211128
          7.83750000          2.04567284          0.09380406
          7.84375000          2.04570990          0.11218399
          7.85000000          2.04571847          0.09388669
          7.85625000          2.04575230          0.11225641
          7.86250000          2.04576487          0.09396927
          7.86875000          2.04579609          0.11232857
          7.87500000          2.04581143          0.09405183
          7.88125000          2.04584038          0.11240056
          7.88750000          2.04585801          0.09413442
          7.89375000          2.04588494          0.11247251
          7.90000000          2.04590456          0.09421709
          7.90625000          2.04592972          0.11254445
          7.91250000          2.04595114          0.09429988
          7.91875000          2.04597476          0.11261638
          7.92500000          2.04599785          0.09438282
          7.93125000          2.04602019          0.11268831
          7.93750000          2.04604486          0.09446590
          7.94375000          2.04606616          0.11276023
          7.95000000          2.04609246          0.09454914
          7.95625000          2.04611290          0.11283217
          7.96250000          2.04614089          0.09463255
          7.96875000          2.04616063          0.11290414
          7.97500000          2.04619032          0.09471614
          7.98125000          2.04620948          0.11297616
          7.98750000          2.04624066          0.09479991
          7.99375000          2.04625942          0.11304824
          8.00000000          2.04629177          0.09488388
