                   x         u_numerical        u_analytical
         -0.97500000          0.00000011          0.00000000
         -0.92500000          0.00000020          0.00000000
         -0.87500000          0.00000097          0.00000000
         -0.82500000          0.00000627          0.00000000
         -0.77500000          0.00004021          0.00000000
         -0.72500000          0.00025049          0.00000000
         -0.67500000          0.00152047          0.00000000
         -0.62500000          0.00904484          0.00000000
         -0.57500000          0.05313141          0.00000000
         -0.52500000          0.26296092          0.00000000
         -0.47500000          0.58800607          1.00000000
         -0.42500000          0.88122945          1.00000000
         -0.37500000          0.97984751          1.00000000
         -0.32500000          0.99662840          1.00000000
         -0.27500000          0.99944653          1.00000000
         -0.22500000          0.99991117          1.00000000
         -0.17500000          0.99998611          1.00000000
         -0.12500000          0.99999789          1.00000000
         -0.07500000          0.99999966          1.00000000
         -0.02500000          0.99999989          1.00000000
          0.02500000          0.99999991          1.00000000
          0.07500000          0.99999984          1.00000000
          0.12500000          0.99999920          1.00000000
          0.17500000          0.99999492          1.00000000
          0.22500000          0.99996823          1.00000000
          0.27500000          0.99980573          1.00000000
          0.32500000          0.99882973          1.00000000
          0.37500000          0.99302164          1.00000000
          0.42500000          0.95867542          1.00000000
          0.47500000          0.76552594          1.00000000
          0.52500000          0.39740806          0.00000000
          0.57500000          0.08898425          0.00000000
          0.62500000          0.01511726          0.00000000
          0.67500000          0.00255202          0.00000000
          0.72500000          0.00042661          0.00000000
          0.77500000          0.00007027          0.00000000
          0.82500000          0.00001133          0.00000000
          0.87500000          0.00000178          0.00000000
          0.92500000          0.00000031          0.00000000
          0.97500000          0.00000012          0.00000000
