                Time     Total_Variation            L2_Error            L1_Error
          0.79375000          2.00000000          0.07679273          0.01942075
          0.80000000          2.00000000          0.07228430          0.01877703
          0.80625000          2.00000000          0.07692763          0.01949808
          0.81250000          2.00000000          0.07244640          0.01885675
          0.81875000          2.00000000          0.07706083          0.01957453
          0.82500000          2.00000000          0.07260619          0.01893554
          0.83125000          2.00000000          0.07719236          0.01965010
          0.83750000          2.00000000          0.07276376          0.01901342
          0.84375000          2.00000000          0.07732226          0.01972483
          0.85000000          2.00000000          0.07291917          0.01909040
          0.85625000          2.00000000          0.07745059          0.01979874
          0.86250000          2.00000000          0.07307247          0.01916652
          0.86875000          2.00000000          0.07757738          0.01987184
          0.87500000          2.00000000          0.07322373          0.01924180
          0.88125000          2.00000000          0.07770267          0.01994415
          0.88750000          2.00000000          0.07337300          0.01931626
          0.89375000          2.00000000          0.07782649          0.02001570
          0.90000000          2.00000000          0.07352034          0.01938992
          0.90625000          2.00000000          0.07794890          0.02008651
          0.91250000          2.00000000          0.07366580          0.01946279
          0.91875000          2.00000000          0.07806991          0.02015658
          0.92500000          2.00000000          0.07380943          0.01953491
          0.93125000          2.00000000          0.07818957          0.02022595
          0.93750000          2.00000000          0.07395128          0.01960627
          0.94375000          2.00000000          0.07830790          0.02029462
          0.95000000          2.00000000          0.07409139          0.01967692
          0.95625000          2.00000000          0.07842494          0.02036261
          0.96250000          2.00000000          0.07422981          0.01974685
          0.96875000          2.00000000          0.07854071          0.02042994
          0.97500000          2.00000000          0.07436658          0.01981609
          0.98125000          2.00000000          0.07865526          0.02049663
          0.98750000          2.00000000          0.07450174          0.01988465
          0.99375000          2.00000000          0.07876860          0.02056267
          1.00000000          2.00000000          0.07463533          0.01995254
          1.00625000          2.00000000          0.07888076          0.02062810
          1.01250000          2.00000000          0.07476739          0.02001979
          1.01875000          2.00000000          0.07899177          0.02069292
          1.02500000          2.00000000          0.07489796          0.02008641
          1.03125000          2.00000000          0.07910165          0.02075715
          1.03750000          2.00000000          0.07502706          0.02015241
          1.04375000          2.00000000          0.07921043          0.02082080
          1.05000000          2.00000000          0.07515474          0.02021780
          1.05625000          2.00000000          0.07931813          0.02088387
          1.06250000          2.00000000          0.07528103          0.02028259
          1.06875000          2.00000000          0.07942477          0.02094640
          1.07500000          2.00000000          0.07540596          0.02034680
          1.08125000          2.00000000          0.07953038          0.02100837
          1.08750000          2.00000000          0.07552956          0.02041045
          1.09375000          2.00000000          0.07963498          0.02106981
          1.10000000          2.00000000          0.07565186          0.02047353
          1.10625000          2.00000000          0.07973858          0.02113072
          1.11250000          2.00000000          0.07577288          0.02053607
          1.11875000          2.00000000          0.07984122          0.02119112
